AACC010A	VAC01002	2	Red CameraConfig	4	4	A	D	P	E		T			1669	
AACC010B	VAC01001	1	Nom Camera Config	4	4	A	D	P	E		T			1669	
AACC010B	VAC01002	2	Red CameraConfig	4	4	A	D	P	E		T			1669	
AACC033A	VACF033A	1	BOOT Checksum	3	14	U	H	P	R		N				
AACC033A	VACF033B	2	PM Checksum	3	14	U	H	P	R		N				
AACC033A	VACF033C	3	DM Checksum	3	14	U	H	P	R		N				
AACC033A	VACF033D	4	EEPROM Checksum	3	14	U	H	P	R		N				
AACC033B	VACF033E	1	BOOT Checksum	3	14	U	H	P	R		N				
AACC033B	VACF033F	2	PM Checksum	3	14	U	H	P	R		N				
AACC033B	VACF033G	3	DM Checksum	3	14	U	H	P	R		N				
AACC033B	VACF033H	4	EEPROM Checksum	3	14	U	H	P	R		N				
AACC050A	VACF050A	1	BOOT Checksum	3	14	U	H	P	R		N				
AACC050A	VACF050B	2	PM Checksum	3	14	U	H	P	R		N				
AACC050A	VACF050C	3	DM Checksum	3	14	U	H	P	R		N				
AACC050A	VACF050D	4	EEPROM Checksum	3	14	U	H	P	R		N				
AACC050B	VACF050E	1	BOOT Checksum	3	14	U	H	P	R		N				
AACC050B	VACF050F	2	PM Checksum	3	14	U	H	P	R		N				
AACC050B	VACF050G	3	DM Checksum	3	14	U	H	P	R		N				
AACC050B	VACF050H	4	EEPROM Checksum	3	14	U	H	P	R		N				
AACC100D	VAC20034	1	RwA:GrndAngMom	5	3	R	D	P	R		N				Nms
AACC100H	VAC20124	1	RwB:GrndAngMom	5	3	R	D	P	R		N				Nms
AACC100M	VAC20125	1	RwC:GrndAngMom	5	3	R	D	P	R		N				Nms
AACC100R	VAC20126	1	RwD:GrndAngMom	5	3	R	D	P	R		N				Nms
AACC101K	VAC20034	1	RwA:GrndAngMom	5	3	R	D	P	R	-19	N				Nms
AACC101K	VAC20124	2	RwB:GrndAngMom	5	3	R	D	P	R	19	N				Nms
AACC101K	VAC20125	3	RwC:GrndAngMom	5	3	R	D	P	R	19	N				Nms
AACC101K	VAC20126	4	RwD:GrndAngMom	5	3	R	D	P	R	-19	N				Nms
AACF002C	VAC00201	1	isolated  wheel (RWA)	3	12	A	D	P	E		T			1681	
AACF003A	VAC00301	1	RwA:GrndAngMom	5	3	R	D	P	R		N				
AACF003A	VAC00302	2	RwB:GrndAngMom	5	3	R	D	P	R		N				
AACF003A	VAC00303	3	RwC:GrndAngMom	5	3	R	D	P	R		N				
AACF003A	VAC00304	4	RwD:GrndAngMom	5	3	R	D	P	R		N				
AACF003B	VAC00301	1	RwA:GrndAngMom	5	3	R	D	P	R		N				
AACF003B	VAC00302	2	RwB:GrndAngMom	5	3	R	D	P	R		N				
AACF003B	VAC00303	3	RwC:GrndAngMom	5	3	R	D	P	R		N				
AACF003B	VAC00304	4	RwD:GrndAngMom	5	3	R	D	P	R		N				
AACF005A	VAC00501	1	Max Ana Threshold	3	12	U	D	P	R	5330	N				
AACF005B	VAC00501	1	RWA min level	5	3	R	D	P	R		N				
AACF005B	VAC00502	2	RWA max sevel	5	3	R	D	P	R		N				
AACF005B	VAC00503	3	RWB min level	5	3	R	D	P	R		N				
AACF005B	VAC00504	4	RWB max level	5	3	R	D	P	R		N				
AACF005B	VAC00505	5	RWC min level	5	3	R	D	P	R		N				
AACF005B	VAC00506	6	RWC max level	5	3	R	D	P	R		N				
AACF005B	VAC00507	7	RWD min level	5	3	R	D	P	R		N				
AACF005B	VAC00508	8	RWD max level	5	3	R	D	P	R		N				
AACF005B	VAC00509	9	RWA WOL level	5	3	R	D	P	R		N				
AACF005B	VAC00510	10	RWB WOL level	5	3	R	D	P	R		N				
AACF005B	VAC00511	11	RWC WOL level	5	3	R	D	P	R		N				
AACF005B	VAC00512	12	RWD WOL level	5	3	R	D	P	R		N				
AACF005B	VAC00513	13	RWA safe level	5	3	R	D	P	R		N				
AACF005B	VAC00514	14	RWB safe level	5	3	R	D	P	R		N				
AACF005B	VAC00515	15	RWC safe level	5	3	R	D	P	R		N				
AACF005B	VAC00516	16	RWD safe level	5	3	R	D	P	R		N				
AACF005B	VAC00517	17	WOL timeout	3	12	U	D	P	R		N				
AACF007D	VAC00701	1	isolated  wheel (RWA)	3	12	A	D	P	E		T			1681	
AACF008E	VAC20038	1	isolated  wheel (RWA)	3	12	A	D	P	E		T			1681	
AACF012A	VAC01201	1	Nb Imp Op	3	4	U	D	P	R		N				
AACF012A	VAC01202	2	Nb Imp Safe	3	4	U	D	P	R		N				
AACF012A	VAC01203	3	Imp M Conf	2	2	A	D	P	E		T			1678	NA
AACF012A	VAC01204	4	Imp V Conf	2	2	A	D	P	E		T			1678	NA
AACF012A	VAC01205	5	Imp R Conf	2	2	A	D	P	E		T			1678	NA
AACF012A	VAC01206	6	XYZ_M Imp Conf	2	3	A	D	P	E		T			1679	NA
AACF012A	VAC01207	7	XYZ_V Imp Conf	2	3	A	D	P	E		T			1679	NA
AACF012A	VAC01208	8	XYZ_R Imp Conf	2	3	A	D	P	E		T			1679	NA
AACF014A	VAC01401	1	Data (1,1) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01402	2	Data (1,1) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01403	3	Data (1,1) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01404	4	Data (2,1) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01405	5	Data (2,1) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01406	6	Data (2,1) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01407	7	Data (2,1) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01408	8	Data (3,2) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01409	9	Data (3,3) Float 32 bit	5	3	R	D	P	R		N				
AACF014A	VAC01410	10	Matrix A Data (1,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01411	11	Matrix A Data (1,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01412	12	Matrix A Data (1,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01413	13	Matrix A Data (2,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01414	14	Matrix A Data (2,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01415	15	Matrix A Data (2,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01416	16	Matrix A Data (3,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01417	17	Matrix A Data (3,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01418	18	Matrix A Data (3,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01419	19	Matrix B Data (1,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01420	20	Matrix B Data (1,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01421	21	Matrix B Data (1,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01422	22	Matrix B Data (2,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01423	23	Matrix B Data (2,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01424	24	Matrix B Data (2,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01425	25	Matrix B Data (3,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01426	26	Matrix B Data (3,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01427	27	Matrix B Data (3,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01428	28	Matrix C Data (1,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01429	29	Matrix C Data (1,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01430	30	Matrix C Data (1,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01431	31	Matrix C Data (2,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01432	32	Matrix C Data (2,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01433	33	Matrix C Data (2,3) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01434	34	Matrix C Data (3,1) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01435	35	Matrix C Data (3,2) Floa	5	3	R	D	P	R		N				
AACF014A	VAC01436	36	Matrix C Data (3,3) Floa	5	3	R	D	P	R		N				
AACF015A	VAC01501	1	Data (1,1) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01502	2	Data (1,2) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01503	3	Data (1,3) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01504	4	Data (2,1) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01505	5	Data (2,2) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01506	6	Data (2,3) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01507	7	Data (3,1) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01508	8	Data (3,2) Float 32 bit	5	3	R	D	P	R		N				
AACF015A	VAC01509	9	Data (3,3) Float 32 bit	5	3	R	D	P	R		N				
AACF022A	VAC02201	1	Parameters Datation	9	17	T	D	P	R		N				CUC
AACF022A	VAC02202	2	Integration Time	3	12	U	D	P	R	10	N	45			LSB
AACF022A	VAC02203	3	Default/Comm. Integratio	2	8	A	D	P	E	Default	T			981	
AACF022A	VAC02204	4	Delta Pixels	3	4	U	D	P	R	6	N	133			Pix
AACF022A	VAC02205	5	Delta Magnitude	5	3	R	D	P	R	0.6	N	134			Mi
AACF022A	VAC02206	6	Attitude Uncertainty	5	3	R	D	P	R	180	N	135			deg
AACF022A	VAC02207	7	Attitude Quaternion Q1	5	3	R	D	P	R	0	N	136			
AACF022A	VAC02208	8	Attitude Quaternion Q2	5	3	R	D	P	R	0	N	136			
AACF022A	VAC02209	9	Attitude Quaternion Q3	5	3	R	D	P	R	0	N	136			
AACF022A	VAC02210	10	Attitude Quaternion Q4	5	3	R	D	P	R	1	N	136			
AACF022A	VAC02211	11	Angular Velocity w1	5	3	R	D	P	R	0	N	137			Dg/S
AACF022A	VAC02212	12	Angular Velocity w2	5	3	R	D	P	R	0	N	137			Dg/S
AACF022A	VAC02213	13	Angular Velocity w3	5	3	R	D	P	R	0	N	137			Dg/S
AACF022B	VAC02201	1	Parameters Datation	9	17	T	D	P	R		N				CUC
AACF022B	VAC02202	2	Integration Time	3	12	U	D	P	R	10	N	45			LSB
AACF022B	VAC02203	3	Default/Comm. Integratio	2	8	A	D	P	E	Default	T			981	
AACF022B	VAC02204	4	Delta Pixels	3	4	U	D	P	R	6	N	133			Pix
AACF022B	VAC02205	5	Delta Magnitude	5	3	R	D	P	R	0.6	N	134			Mi
AACF022B	VAC02206	6	Attitude Uncertainty	5	3	R	D	P	R	180	N	135			deg
AACF022B	VAC02207	7	Attitude Quaternion Q1	5	3	R	D	P	R	0	N	136			
AACF022B	VAC02208	8	Attitude Quaternion Q2	5	3	R	D	P	R	0	N	136			
AACF022B	VAC02209	9	Attitude Quaternion Q3	5	3	R	D	P	R	0	N	136			
AACF022B	VAC02210	10	Attitude Quaternion Q4	5	3	R	D	P	R	1	N	136			
AACF022B	VAC02211	11	Angular Velocity w1	5	3	R	D	P	R	0	N	137			Dg/S
AACF022B	VAC02212	12	Angular Velocity w2	5	3	R	D	P	R	0	N	137			Dg/S
AACF022B	VAC02213	13	Angular Velocity w3	5	3	R	D	P	R	0	N	137			Dg/S
AACF023A	VAC02301	1	Integration Time 2	3	12	R	D	P	R	0	C		2359		sec
AACF023A	VAC02302	2	Default/Comm. IntegTime	2	8	A	D	P	E	Default	T			981	
AACF023B	VAC02301	1	Integration Time 2	3	12	R	D	P	R	0	C		2359		sec
AACF023B	VAC02302	2	Default/Comm. IntegTime	2	8	A	D	P	E	Default	T			981	
AACF024A	VAC02402	1	Parameters Datation	9	17	T	D	P	R		N				
AACF024A	VAC02403	2	Integration Time 1	3	12	R	D	P	E		C	45	2360		S
AACF024A	VAC02404	3	Default/Comm. IntegTime	2	8	A	D	P	E		T			981	
AACF024A	VAC02405	4	Star (s) Locked	3	4	U	D	P	R		N				
AACF024A	VAC02406	5	New Star (s)	3	4	U	D	P	R		N				
AACF024A	VAC02407	6	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02408	7	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02409	8	Target X Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02410	9	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02411	10	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024A	VAC02412	11	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02413	12	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02414	13	Target X Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02415	14	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02416	15	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024A	VAC02417	16	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02418	17	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02419	18	Target X Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02420	19	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02421	20	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024A	VAC02422	21	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02423	22	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02424	23	Target X Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02425	24	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02426	25	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024A	VAC02427	26	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02428	27	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024A	VAC02429	28	Target X Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02430	29	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024A	VAC02431	30	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024B	VAC02402	1	Parameters Datation	9	17	T	D	P	R		N				
AACF024B	VAC02403	2	Integration Time 1	3	12	R	D	P	E		C	45	2360		S
AACF024B	VAC02404	3	Default/Comm. IntegTime	2	8	A	D	P	E		T			981	
AACF024B	VAC02405	4	Star (s) Locked	3	4	U	D	P	R		N				
AACF024B	VAC02406	5	New Star (s)	3	4	U	D	P	R		N				
AACF024B	VAC02407	6	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02408	7	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02409	8	Target X Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02410	9	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02411	10	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024B	VAC02412	11	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02413	12	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02414	13	Target X Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02415	14	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02416	15	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024B	VAC02417	16	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02418	17	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02419	18	Target X Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02420	19	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02421	20	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024B	VAC02422	21	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02423	22	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02424	23	Target X Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02425	24	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02426	25	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF024B	VAC02427	26	Target Centre X Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02428	27	Target Centre Y Position	5	3	R	D	P	R		N	264			
AACF024B	VAC02429	28	Target X Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02430	29	Target Y Rate	5	3	R	D	P	R		N	265			
AACF024B	VAC02431	30	Target Expected Mag	5	3	R	D	P	R		N	46			
AACF025A	VAC02501	1	Integration Time 2	3	12	R	D	P	E		C		2359		sec
AACF025A	VAC02502	2	Default/Comm. IntegTime	2	8	A	D	P	E		T			981	
AACF025A	VAC02503	3	WinCentre X Coordinate	3	12	U	D	P	R		N				
AACF025A	VAC02504	4	WinCentre Y Coordinate	3	12	U	D	P	R		N				
AACF025A	VAC02505	5	Window X Size	3	12	U	D	P	R		N	47			
AACF025A	VAC02506	6	Window Y Size	3	12	U	D	P	R		N	290			
AACF025B	VAC02501	1	Integration Time 2	3	12	R	D	P	E		C		2359		sec
AACF025B	VAC02502	2	Default/Comm. IntegTime	2	8	A	D	P	E		T			981	
AACF025B	VAC02503	3	WinCentre X Coordinate	3	12	U	D	P	R		N				
AACF025B	VAC02504	4	WinCentre Y Coordinate	3	12	U	D	P	R		N				
AACF025B	VAC02505	5	Window X Size	3	12	U	D	P	R		N	47			
AACF025B	VAC02506	6	Window Y Size	3	12	U	D	P	R		N	290			
AACF027A	VAC02702	1	Index of Current Packet	3	4	U	D	P	R		N	43			
AACF027A	VAC02703	2	Num:HotPixels in Pkt (N)	3	4	U	D	P	R		N	42			
AACF027A	VAC02704	3	Hot Pixel X Position	3	12	U	D	P	R		N				
AACF027A	VAC02705	4	Hot Pixel Y Position	3	12	U	D	P	R		N				
AACF027A	VAC02706	5	Hot Pixel Signal	5	3	R	D	P	R		N	51			
AACF027B	VAC02702	1	Index of Current Packet	3	4	U	D	P	R		N	43			
AACF027B	VAC02703	2	Num:HotPixels in Pkt (N)	3	4	U	D	P	R		N	42			
AACF027B	VAC02704	3	Hot Pixel X Position	3	12	U	D	P	R		N				
AACF027B	VAC02705	4	Hot Pixel Y Position	3	12	U	D	P	R		N				
AACF027B	VAC02706	5	Hot Pixel Signal	5	3	R	D	P	R		N	51			
AACF029A	VAC02901	1	Quat A Data (1) Float 32	5	3	R	D	P	R		N				
AACF029A	VAC02902	2	Quat A Data (2) Float 32	5	3	R	D	P	R		N				
AACF029A	VAC02903	3	Quat A Data (3) Float 32	5	3	R	D	P	R		N				
AACF029A	VAC02904	4	Quat A Data (4) Float 32	5	3	R	D	P	R		N				
AACF029A	VAC02905	5	Quat B Data (1) Float 32	5	3	R	D	P	R		N				
AACF029A	VAC02906	6	Quat B Data (2) Float 32	5	3	R	D	P	R		N				
AACF029A	VAC02907	7	Quat B Data (3) Float 32	5	3	R	D	P	R		N				
AACF029A	VAC02908	8	Quat B Data (4) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02901	1	Quat A Data (1) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02902	2	Quat A Data (2) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02903	3	Quat A Data (3) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02904	4	Quat A Data (4) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02905	5	Quat B Data (1) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02906	6	Quat B Data (2) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02907	7	Quat B Data (3) Float 32	5	3	R	D	P	R		N				
AACF029B	VAC02908	8	Quat B Data (4) Float 32	5	3	R	D	P	R		N				
AACF032A	VAC03201	1	TM Destination ID	3	12	A	D	P	E		T	127		1683	
AACF032B	VAC03201	1	TM Destination ID	3	12	A	D	P	E		T	127		1683	
AACF034A	VACX1086	1	Parameters Datation	9	17	T	D	P	R		N				
AACF034B	VAC03401	1	Parameters Datation	9	17	T	D	P	R		N				
AACF034B	VAC03402	2	Attitude Quaternion Q1	5	3	R	D	P	R		N	136			
AACF034B	VAC03403	3	Attitude Quaternion Q2	5	3	R	D	P	R		N	136			
AACF034B	VAC03404	4	Attitude Quaternion Q3	5	3	R	D	P	R		N	136			
AACF034B	VAC03405	5	Attitude Quaternion Q4	5	3	R	D	P	R		N	136			
AACF034C	VACX1086	1	Parameters Datation	9	17	T	D	P	R		N				
AACF034D	VAC03401	1	Parameters Datation	9	17	T	D	P	R		N				
AACF034D	VAC03402	2	Attitude Quaternion Q1	5	3	R	D	P	R		N	136			
AACF034D	VAC03403	3	Attitude Quaternion Q2	5	3	R	D	P	R		N	136			
AACF034D	VAC03404	4	Attitude Quaternion Q3	5	3	R	D	P	R		N	136			
AACF034D	VAC03405	5	Attitude Quaternion Q4	5	3	R	D	P	R		N	136			
AACF038A	VAC03801	1	CCD Temperature Value	5	3	R	D	P	R		N	48			
AACF038B	VAC03801	1	CCD Temperature Value	5	3	R	D	P	R		N	48			
AACF042A	VAC04201	1	Parameters Datation	9	17	T	D	P	R		N				
AACF042A	VAC04202	2	AutomaticExposureControl	2	8	A	D	P	E		T			1003	
AACF042A	VAC04203	3	Integration Time 3	3	12	U	D	P	R		N	28			msec
AACF042A	VAC04204	4	Default/Comm. IntegTime	2	8	A	D	P	E		T			1005	
AACF042A	VAC04205	5	Analog Chain Gain	3	4	U	D	P	R		N				
AACF042A	VAC04206	6	Star (s) Locked	3	4	U	D	P	R		N				
AACF042A	VAC04207	7	New Star (s)	3	4	U	D	P	R		N				
AACF042A	VAC04208	8	Target Centre X Position	5	3	R	D	P	R		N				
AACF042A	VAC04209	9	Target Centre Y Position	5	3	R	D	P	R		N				
AACF042A	VAC04210	10	Target X Rate	5	3	R	D	P	R		N				
AACF042A	VAC04211	11	Target Y Rate	5	3	R	D	P	R		N				
AACF042A	VAC04212	12	Target Expected Mag	5	3	R	D	P	R		N	29			
