1036	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1036	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1036	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1037	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1037	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1037	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1037	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1037	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1037	6	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1037	7	NACP1002		0	N	N	Watchdog Parameter	8	C	Y	1	N	0
1038	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1038	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1038	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1038	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1038	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1038	6	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1038	7	NACP1003		0	N	N	Type:Reset Spec in TC	8	C	Y	1	N	0
1039	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1039	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1039	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1039	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1039	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1039	6	NACP1004		0	N	N	Commanded Temperature	32	C	Y	1	N	0
1039	7	NACP1005		0	N	N	Min Temp Allowed Value	32	C	Y	1	N	0
1039	8	NACP1006		0	N	N	Max Temp Allowed Value	32	C	Y	1	N	0
1040	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1040	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1040	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1040	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1040	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1040	6	NACP1007		0	N	N	Start Addr Param in TC	32	C	Y	1	H	0
1040	7	NACP1008		0	N	N	Size in TC	32	C	Y	1	N	0
1041	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1041	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1041	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1041	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1041	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1041	6	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1041	7	NACP1009		0	N	N	Mem ID Specified in TC	8	C	Y	1	N	0
1042	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1042	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1042	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1042	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1042	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1042	6	NACP1010		0	N	N	Dest Address in TC	32	C	Y	1	H	0
1042	7	NACP1008		0	N	N	Size in TC	32	C	Y	1	N	0
1042	8	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1042	9	NACP1009		0	N	N	Mem ID Specified in TC	8	C	Y	1	N	0
1043	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1043	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1043	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1043	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1043	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1043	6	NACP1011		0	N	N	Cmded. Integration Time	16	C	Y	1	N	0
1044	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1044	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1044	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1044	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1044	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1045	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1045	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1045	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1045	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1045	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1045	6	NACP1012		0	N	N	Index Target Illegal Mag	32	C	Y	1	N	0
1045	7	NACP1013		0	N	N	Commanded Magnitude	32	C	Y	1	N	0
1046	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1046	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1046	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1046	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1046	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1046	6	NACP1014		0	N	N	Specified Num Hot Pixels	16	C	Y	1	N	0
1046	7	NACP1015		0	N	N	Act Num Hot Pixels in TC	16	C	Y	1	N	0
1047	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1047	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1047	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1047	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1047	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1047	6	NACP1016		0	N	N	Index  Wrong Hot Pixels	16	C	Y	1	N	0
1047	7	NACP1017		0	N	N	X Coordinate in TC	16	C	Y	1	N	0
1047	8	NACP1018		0	N	N	Y Coordinate in TC	16	C	Y	1	N	0
1048	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1048	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1048	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1048	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1048	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1048	6	NACP1007		0	N	N	Start Addr Param in TC	32	C	Y	1	H	0
1049	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1049	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1049	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1049	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1049	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1049	6	NACP1019		0	N	N	Cmded. Velocity Along X	32	C	Y	1	N	0
1049	7	NACP1020		0	N	N	Cmded. Velocity Along Y	32	C	Y	1	N	0
1049	8	NACP1021		0	N	N	Cmded. Velocity Along Z	32	C	Y	1	N	0
1050	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1050	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1050	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1050	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1050	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1050	6	NACP1078		0	N	N	Packet Length in TC	16	C	Y	1	N	0
1050	7	NACP1370		0	N	N	Actual Length	16	C	Y	1	N	0
1051	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1051	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1051	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1051	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1051	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1052	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1052	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1052	3	NACP1250		0	N	N	SID = Service(1,2)STR1	16	C	Y	1	N	0
1052	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1052	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1053	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1053	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1053	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1053	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1053	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1053	6	NACP2000		0	N	N	Specd TM Dest ID Address	16	C	Y	1	N	0
1054	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1054	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1054	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1054	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1054	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1054	6	NACP2001		0	N	N	Channel Specified in TC	16	C	Y	1	N	0
1055	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1055	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1055	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1055	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1055	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1056	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1056	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1056	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1056	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1056	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1056	6	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1056	7	NACP2002		0	N	N	Watchdog Parameter	8	C	Y	1	N	0
1057	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1057	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1057	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1057	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1057	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1057	6	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1057	7	NACP2003		0	N	N	TypeReset Specd in TC	8	C	Y	1	N	0
1058	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1058	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1058	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1058	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1058	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1058	6	NACP2004		0	N	N	Commanded Temperature	32	C	Y	1	N	0
1058	7	NACP2005		0	N	N	Min Temp Allowed Value	32	C	Y	1	N	0
1058	8	NACP2006		0	N	N	Max Temp Allowed Value	32	C	Y	1	N	0
1059	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1059	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1059	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1059	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1059	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1059	6	NACP2007		0	N	N	Start Addr Param in TC	32	C	Y	1	N	0
1059	7	NACP2008		0	N	N	Size in TC	32	C	Y	1	N	0
1060	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1060	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1060	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1060	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1060	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1060	6	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1060	7	NACP2009		0	N	N	Mem ID Specified in TC	8	C	Y	1	N	0
1061	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1061	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1061	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1061	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1061	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1061	6	NACP2010		0	N	N	Dest Address in TC	32	C	Y	1	N	0
1061	7	NACP2008		0	N	N	Size in TC	32	C	Y	1	N	0
1061	8	NGSFIX08		0	N	N	VPD PAD 8 BITS	0	C	Y	1	N	0
1061	9	NACP2009		0	N	N	Mem ID Specified in TC	8	C	Y	1	N	0
1062	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1062	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1062	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1062	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1062	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1062	6	NACP2011		0	N	N	Cmded Integration Time	16	C	Y	1	N	0
1063	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1063	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1063	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1063	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1063	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1064	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1064	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1064	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1064	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1064	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1064	6	NACP2012		0	N	N	Indx:Trgt: Illegal Mag	32	C	Y	1	N	0
1064	7	NACP2013		0	N	N	Commanded Magnitude	32	C	Y	1	N	0
1065	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1065	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1065	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1065	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1065	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1065	6	NACP2014		0	N	N	Specd Num of Hot Pixels	16	C	Y	1	N	0
1065	7	NACP2015		0	N	N	Num of Hot Pixels in TC	16	C	Y	1	N	0
1066	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1066	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1066	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1066	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1066	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1066	6	NACP2016		0	N	N	Indx:Wrong Hot Pixels	16	C	Y	1	N	0
1066	7	NACP2017		0	N	N	X Coordinate in TC	16	C	Y	1	N	0
1066	8	NACP2018		0	N	N	Y Coordinate in TC	16	C	Y	1	N	0
1067	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1067	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1067	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1067	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1067	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1067	6	NACP2007		0	N	N	Start Addr Param in TC	32	C	Y	1	N	0
1068	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1068	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1068	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1068	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1068	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1068	6	NACP2019		0	N	N	Cmded Velocity Along X	32	C	Y	1	N	0
1068	7	NACP2020		0	N	N	Cmded Velocity Along Y	32	C	Y	1	N	0
1068	8	NACP2021		0	N	N	Cmded Velocity Along Z	32	C	Y	1	N	0
1069	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1069	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1069	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
1069	4	NACP0004		0	N	N	TC Pk type (STR/CAM ack)	8	C	Y	1	N	0
1069	5	NACP0005		0	N	N	TC Pk Sub, STR/CAM ack	8	C	Y	1	N	0
1069	6	NACP2078		0	N	N	Packet Length in TC	16	C	Y	1	N	0
1069	7	NACP2370		0	N	N	Actual Length	16	C	Y	1	N	0
1070	1	NACP0000		0	N	N	TC Packet ID	16	C	Y	1	H	0
1070	2	NACP0001		0	N	N	TC Sequence Control	16	C	Y	1	H	0
1070	3	NACP2250		0	N	N	SID = Service(1,2)STR2	16	C	Y	1	N	0
