NAAD0401	THRUSTR 1B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR01B	1	
NAAD0402	THRUSTR 2B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR02B	1	
NAAD0403	THRUSTR 3B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR03B	1	
NAAD0404	THRUSTR 4B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR04B	1	
NAAD0405	THRUSTR 5B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR05B	1	
NAAD0406	THRUSTR 6B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR06B	1	
NAAD0407	THRUSTR 7B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR07B	1	
NAAD0408	THRUSTR 8B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR08B	1	
NAAD0409	THRUSTR 9B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR09B	1	
NAAD0410	THRUSTR 10B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR10B	1	
NAAD0411	THRUSTR 11B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR11B	1	
NAAD0412	THRUSTR 12B CHAMBER TEMP		degC	3	8	12	NAWD0A0V		N	R	2513	P	N	2		SRCTR12B	1	
NAAD0415	SPARE			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0416	SPARE			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0417	SPARE			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0418	SPARE			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0431	PT5 NTO THRSTR PRESS		bar	3	8	12	SY000002		N	R	1831	P	N	2		SACS0000	1	
NAAD0432	PT6 MMH THRSTR PRESS		bar	3	8	12	SY000002		N	R	1832	P	N	2		SACS0000	1	
NAAD0433	SPARE			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0434	PT2 HE2 DOWNSTR PRESS		bar	3	8	12	SY000002		N	R	1833	P	N	2		SACS0000	1	
NAAD0435	ANS_T1_R			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0436	ANS_T2_R			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0437	ANS_T3_R			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0438	ANS_T4_R			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0441	PT5 NTO THRSTR TEMP		degC	3	8	12	SY000002		N	R	2562	P	N	2		SACS0000	1	
NAAD0442	PT6 MMH THRSTR TEMP		degC	3	8	12	SY000002		N	R	2562	P	N	2		SACS0000	1	
NAAD0443	SPARE			3	8	12			N	R		P	N	2		SACS0000	1	
NAAD0444	PT2 HE2 DOWNSTR TEMP		degC	3	8	12	SY000002		N	R	2562	P	N	2		SACS0000	1	
NAAD0500	AIU INTL REF VOLTAGE N		V	3	8	12	SY000003		N	R	1834	P	N	2		SACS0000	1	
NAAD0501	AIU INTL +5 VOLTAGE N		V	3	8	12	SY000003		N	R	1835	P	N	2		SACS0000	1	
NAAD0502	AIU INTL +15 VOLTAGE N		V	3	8	12	SY000003		N	R	1836	P	N	2		SACS0000	1	
NAAD0503	AIU INTL -15 VOLTAGE N		V	3	8	12	SY000003		N	R	1837	P	N	2		SACS0000	1	
NAAD0600	AIU INTL REF VOLTAGE R		V	3	8	12	SY000003		N	R	1834	P	N	2		SACS0000	1	
NAAD0601	AIU INTL +5 VOLTAGE R		V	3	8	12	SY000003		N	R	1835	P	N	2		SACS0000	1	
NAAD0602	AIU INTL +15 VOLTAGE R		V	3	8	12	SY000003		N	R	1836	P	N	2		SACS0000	1	
NAAD0603	AIU INTL -15 VOLTAGE R		V	3	8	12	SY000003		N	R	1837	P	N	2		SACS0000	1	
NAAD1100	HPC Control Register			3	0	4			N	R		P	N	2		SACS0000	1	
NAAD1105	Bus 1355 User Select Reg			2	3	3			N	R		P	N	2		SACS0000	1	
NAAD1106	TM Read Register			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD1108	LCV Status prot			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD1109	LCV Status prot			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD1110	IMP A Control Register			2	1	1	SY000004		N	R		P	N	2		SACIMP01	1	
NAAD1111	IMP A Stored Frames		.	3	2	6	SY000004		N	R	487	P	N	2		SACIMP01	1	
NAAD1112	IMP A Present Frames			3	2	6	SY000004		N	R		P	N	2		SACIMP01	1	
NAAD1113	IMP A Frame Time			3	0	4	SY000004		N	R		P	N	2		SACIMP01	1	
NAAD1120	IMP B Control Register			2	1	1	SY000005		N	R		P	N	2		SACIMP02	1	
NAAD1121	IMP B Stored Frames		.	3	2	6	SY000005		N	R	487	P	N	2		SACIMP02	1	
NAAD1122	IMP B Present Frames			3	2	6	SY000005		N	R		P	N	2		SACIMP02	1	
NAAD1123	IMP B Frame Time			3	0	4	SY000005		N	R		P	N	2		SACIMP02	1	
NAAD1130	IMP C Control Register			2	1	1	SY000006		N	R		P	N	2		SACIMP03	1	
NAAD1131	IMP C Stored Frames		.	3	2	6	SY000006		N	R	487	P	N	2		SACIMP03	1	
NAAD1132	IMP C Present Frames			3	2	6	SY000006		N	R		P	N	2		SACIMP03	1	
NAAD1133	IMP C Frame Time			3	0	4	SY000006		N	R		P	N	2		SACIMP03	1	
NAAD1141	HPC On Going			2	1	1			S	R	1161	P	N	2		SACS0000	1	
NAAD1142	MACS ON			2	1	1			S	R	1162	P	N	2		SACS0000	1	
NAAD1143	MACS Received			2	1	1			S	R	1163	P	N	2		SACS0000	1	
NAAD1144	MACS Error			2	1	1			S	R	1164	P	N	2		SACS0000	1	
NAAD1206	TM Read Register			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD1301	FCV 1 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR01A	1	
NAAD1302	FCV 2 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR02A	1	
NAAD1303	FCV 3 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR03A	1	
NAAD1304	FCV 4 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR04A	1	
NAAD1305	FCV 5 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR05A	1	
NAAD1306	FCV 6 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR06A	1	
NAAD1307	FCV 7 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR07A	1	
NAAD1308	FCV 8 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR08A	1	
NAAD1309	FCV 9 Delay            N		msec	3	7	11			N	R	483	P	N	2		SRCTR09A	1	
NAAD1310	FCV 10 Delay           N		msec	3	7	11			N	R	483	P	N	2		SRCTR10A	1	
NAAD1311	FCV 11 Delay           N		msec	3	7	11			N	R	483	P	N	2		SRCTR11A	1	
NAAD1312	FCV 12 Delay           N		msec	3	7	11			N	R	483	P	N	2		SRCTR12A	1	
NAAD1321	LCV Register 1         N			3	4	8			S	R	976	P	N	2		SACS0000	1	
NAAD1322	LCV Register 2         N			3	4	8			S	R	977	P	N	2		SACS0000	1	
NAAD1323	LCV Register 3         N			3	4	8			S	R	978	P	N	2		SACS0000	1	
NAAD1401	FCV 1 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR01B	1	
NAAD1402	FCV 2 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR02B	1	
NAAD1403	FCV 3 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR03B	1	
NAAD1404	FCV 4 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR04B	1	
NAAD1405	FCV 5 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR05B	1	
NAAD1406	FCV 6 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR06B	1	
NAAD1407	FCV 7 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR07B	1	
NAAD1408	FCV 8 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR08B	1	
NAAD1409	FCV 9 Delay            R		msec	3	7	11			N	R	483	P	N	2		SRCTR09B	1	
NAAD1410	FCV 10 Delay           R		msec	3	7	11			N	R	483	P	N	2		SRCTR10B	1	
NAAD1411	FCV 11 Delay           R		msec	3	7	11			N	R	483	P	N	2		SRCTR11B	1	
NAAD1412	FCV 12 Delay           R		msec	3	7	11			N	R	483	P	N	2		SRCTR12B	1	
NAAD1421	LCV Register 1         R			3	4	8			S	R	976	P	N	2		SACS0000	1	
NAAD1422	LCV Register 2         R			3	4	8			S	R	977	P	N	2		SACS0000	1	
NAAD1423	LCV Register 3         R			3	4	8			S	R	978	P	N	2		SACS0000	1	
NAAD1501	FCV 1 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR01A	1	
NAAD1502	FCV 2 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR02A	1	
NAAD1503	FCV 3 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR03A	1	
NAAD1504	FCV 4 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR04A	1	
NAAD1505	FCV 5 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR05A	1	
NAAD1506	FCV 6 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR06A	1	
NAAD1507	FCV 7 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR07A	1	
NAAD1508	FCV 8 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR08A	1	
NAAD1509	FCV 9 Duration         N		msec	3	7	11			N	R	484	P	N	2		SRCTR09A	1	
NAAD1510	FCV 10 Duration        N		msec	3	7	11			N	R	484	P	N	2		SRCTR10A	1	
NAAD1511	FCV 11 Duration        N		msec	3	7	11			N	R	484	P	N	2		SRCTR11A	1	
NAAD1512	FCV 12 Duration        N		msec	3	7	11			N	R	484	P	N	2		SRCTR12A	1	
NAAD1601	FCV 1 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR01B	1	
NAAD1602	FCV 2 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR02B	1	
NAAD1603	FCV 3 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR03B	1	
NAAD1604	FCV 4 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR04B	1	
NAAD1605	FCV 5 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR05B	1	
NAAD1606	FCV 6 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR06B	1	
NAAD1607	FCV 7 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR07B	1	
NAAD1608	FCV 8 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR08B	1	
NAAD1609	FCV 9 Duration         R		msec	3	7	11			N	R	484	P	N	2		SRCTR09B	1	
NAAD1610	FCV 10 Duration        R		msec	3	7	11			N	R	484	P	N	2		SRCTR10B	1	
NAAD1611	FCV 11 Duration        R		msec	3	7	11			N	R	484	P	N	2		SRCTR11B	1	
NAAD1612	FCV 12 Duration        R		msec	3	7	11			N	R	484	P	N	2		SRCTR12B	1	
NAAD1701	LCV 1 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1702	LCV 2 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1703	LCV 3 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1704	LCV 4 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1705	LCV 5 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1706	LCV 6 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1707	LCV 7 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1708	LCV 8 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1709	LCV 9 Status           N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1710	LCV 10 Status          N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1711	LCV 11 Status          N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1712	LCV 12 Status          N			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1801	LCV 1 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1802	LCV 2 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1803	LCV 3 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1804	LCV 4 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1805	LCV 5 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1806	LCV 6 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1807	LCV 7 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1808	LCV 8 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1809	LCV 9 Status           R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1810	LCV 10 Status          R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1811	LCV 11 Status          R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1812	LCV 12 Status          R			2	1	1			S	R	966	P	N	2		SACS0000	1	
NAAD1901	FCV 1 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1902	FCV 2 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1903	FCV 3 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1904	FCV 4 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1905	FCV 5 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1906	FCV 6 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1907	FCV 7 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1908	FCV 8 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1909	FCV 9 Status           N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1910	FCV 10 Status          N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1911	FCV 11 Status          N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD1912	FCV 12 Status          N			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2001	FCV 1 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2002	FCV 2 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2003	FCV 3 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2004	FCV 4 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2005	FCV 5 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2006	FCV 6 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2007	FCV 7 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2008	FCV 8 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2009	FCV 9 Status           R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2010	FCV 10 Status          R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2011	FCV 11 Status          R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2012	FCV 12 Status          R			2	1	1			S	R	965	P	N	2		SACS0000	1	
NAAD2101	Relay 1 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2102	Relay 2 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2103	Relay 3 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2104	Relay 4 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2105	Relay 5 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2106	Relay 6 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2107	Relay 7 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2108	Relay 8 Status         N			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2201	Relay 1 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2202	Relay 2 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2203	Relay 3 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2204	Relay 4 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2205	Relay 5 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2206	Relay 6 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2207	Relay 7 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD2208	Relay 8 Status         R			2	1	1			N	R		P	N	2		SACS0000	1	
NAAD4303	RW A Overspeed Trip			2	1	1			S	R	968	P	N	2		SDMRTUBS	1	
NAAD4304	RW B Overspeed Trip			2	1	1			S	R	968	P	N	2		SDMRTUBS	1	
NAAD4403	RW C Overspeed Trip			2	1	1			S	R	968	P	N	2		SDMRTUBS	1	
NAAD4404	RW D Overspeed Trip			2	1	1			S	R	968	P	N	2		SDMRTUBS	1	
NAAD4554	STR 1 relay status			2	1	1			S	R	2177	P	N	2		SDMRTUBS	1	
NAAD4555	CAM A Relay Status			2	1	1			S	R	2177	P	N	2		SDMRTUBS	1	
NAAD4556	En/Dis 1355 CAM1			2	1	1	NDWD0E1C		S	R	2175	P	N	2		SDMRTUBS	0	
NAAD4557	En/Dis 1355 CAM2			2	1	1	NDWD0E1C		S	R	2175	P	N	2		SDMRTUBS	0	
NAAD4560	AIU PS1 relay status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4561	Gyro set 1 relay status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4562	Gyro set 2 relay status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4563	RW A Relay Status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4564	RW B Relay Status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4565	PTX set A Rly Stat			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4566	ACM A Rly Stat			2	1	1			S	R	2179	P	N	2		SDMRTUBS	1	
NAAD4567	Thr LCL Nom status			2	1	1			S	R	1151	P	N	2		SDMRTUBS	1	
NAAD4654	STR 2 relay status			2	1	1			S	R	2177	P	N	2		SDMRTUBS	1	
NAAD4655	CAM B Relay Status			2	1	1			S	R	2177	P	N	2		SDMRTUBS	1	
NAAD4656	En/Dis 1355 STR1			2	1	1	NDWD0E1D		S	R	2175	P	N	2		SDMRTUBS	0	
NAAD4657	En/Dis 1355 STR2			2	1	1	NDWD0E1D		S	R	2175	P	N	2		SDMRTUBS	0	
NAAD4660	AIU PS2 relay status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4661	Gyro set 3 relay status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4663	RW C Relay Status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4664	RW D Relay Status			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4665	PTX set B Rly Stat.			2	1	1			S	R	2178	P	N	2		SDMRTUBS	1	
NAAD4666	ACM B Rly Stat			2	1	1			S	R	2180	P	N	2		SDMRTUBS	1	
NAAD4667	Thr LCL Red status			2	1	1			S	R	2174	P	N	2		SDMRTUBS	1	
NAAD6011	RW A Wheel direction			2	1	1			S	R	967	P	N	2		SACRWA01	1	
NAAD6012	RW A OverSpd Trip Status			2	1	1			S	R	968	P	N	2		SACRWA01	1	
NAAD6013	RW A Heater Status			2	1	1			S	R	969	P	N	2		SACRWA01	1	
NAAD6014	RW A Wheel Speed		rpm	3	9	13	NAWD0A23		N	R	478	P	N	2		SACRWA01	1	
NAAD6021	RW B Wheel direction			2	1	1			S	R	967	P	N	2		SACRWA02	1	
