DTSG0017	F	Reaction Wheel 4 12 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0018	F	STR 1 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0019	F	STR 2 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0020	F	NAVCAM 1 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0021	F	NAVCAM 2 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0022	F	Battery 1 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0023	F	Battery 2 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0024	F	Battery 3 TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0025	F	SADM +Y TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0026	F	SADM -Y TCT Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTTG0006	F	TX Temps	Y	N	0	12	0.00	4	12	10	12	10	1
DTTG0007	F	USO Temps	Y	N	0	24	0.00	4	12	12	12	10	1
DTTG0009	H	USO Unit & Oven Temps	Y	N	0	24	0.00	4	12	10	12	10	1
DTTG1001	F	Rx1&Rx2 Offset from Restfreq low	N	N	0	1	0.00	4	12	12	12	12	2
DTSG0027	F	MMH Tank +Z Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0028	F	NTO Tank -Z Temp 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0100	F	Helium Tank TRP 12h	Y	N	0	12	0.00	4	12	8	12	8	2
DTSG0101	F	PR1 /  PR2 TRP 12h	Y	N	0	12	0.00	4	12	8	12	8	2
DTSG0102	F	RCS Lines 1-3-6-8 TRP 12h	Y	N	0	12	0.00	4	12	7	12	7	2
DTSG0103	F	RCS Lines 2-4-5-7 TRP 12h	Y	N	0	12	0.00	4	12	7	12	7	2
DTSG0104	F	RCS Lines 9-10-11-12 TRP 12h	Y	N	0	12	0.00	4	12	7	12	7	2
DTSG0105	F	NCLOSED Pyros TRP 12h	Y	N	0	12	0.00	4	12	7	12	7	2
DTSG0200	F	RWL Base Temp 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0201	F	SAS STP 12h	Y	N	0	12	0.00	4	12	14	12	14	2
DTSG0202	F	STR/CAM STP	Y	N	0	12	0.00	4	12	12	12	12	2
DTSG0203	F	IMU STP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0204	F	AIU / WDE / SSTE TRP 12h	Y	N	0	12	0.00	4	12	12	12	12	2
DTSG0250	F	SADE TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0251	F	APME TRP 12h	Y	N	0	12	0.00	4	12	12	12	12	2
DTSG0300	F	DMS Units TRP	Y	N	0	12	0.00	4	12	11	12	11	2
DTSG0350	F	Booms STP 12h	Y	N	0	12	0.00	4	12	11	12	11	2
DTSG0400	F	Power Subsystem TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0500	F	Transponder TRP 12h	Y	N	0	12	0.00	4	12	13	12	13	2
DTSG0501	F	LGA-F Temp 12h	Y	N	0	12	0.00	4	12	14	12	14	2
DTSG0502	F	LGA-R Temp 12h	Y	N	0	12	0.00	4	12	14	12	14	2
DTSG0503	F	MGA-S Temp 12h	Y	N	0	12	0.00	4	12	7	12	7	2
DTSG0504	F	MGA-X Temp 12h	Y	N	0	12	0.00	4	12	12	12	12	2
DTSG0505	F	X-band Chain TRP 12h	Y	N	0	12	0.00	4	12	7	12	7	2
DTSG0506	F	RFDU / USO TRP 12h	Y	N	0	12	0.00	4	12	13	12	13	2
DALG0100	F	ALICE TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DCNG0100	F	CONSERT TRP/STP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DCSG0100	F	COSIMA TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DGDG0100	F	GIADA TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DMDG0100	F	MIDAS TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DMRG0100	F	MIRO Electr TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DMRG0101	F	MIRO Telescope TRP / STP 12h	Y	N	0	12	0.00	4	12	8	12	8	2
DMRG0102	F	MIRO USO TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DSRG0200	F	OSIRIS Electr TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DSRG0201	F	OSIRIS NAC CRB TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DSRG0202	F	OSIRIS WAC CRB TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DRNG0100	F	ROSINA DPU TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DRNG0101	F	ROSINA DFMS TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DRNG0102	F	ROSINA RTOF TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DRNG0103	F	ROSINA COPS TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DESG0100	F	ESS Antenna TRP 12h	Y	N	0	12	0.00	4	12	11	12	11	2
DESG0101	F	ESS TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DVRG0100	F	VIRTIS Electr TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DVRG0101	F	VIRTIS Optics TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DVRG0102	F	VIRTIS PEMH TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DVRG0103	F	VIRTIS PEMM TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSGCH1	F	Thermal Characterisation 1	Y	N	0	12	0.00	4	12	10	12	10	1
DRNG0001	Q	ROSINA COPS RAM Gauge	Y	N	0	1	0.00	4	6	10	6	10	2
DRNG0002	H	ROSINA COPS NUDE Gauge	Y	N	0	1	0.00	4	6	10	6	10	2
DSRG0012	F	OSIRIS Power Supply Currents	Y	N	0	1	0.00	4	6	5	6	5	2
DTSG0029	H	Thruster General 24 hour	Y	N	1	0	0.00	4	12	12	12	12	2
DTSG0507	H	Thermistors +X-X+Y-Y+Z-Z 24Hrs	Y	N	1	0	0.00	4	12	12	12	12	2
DACG0015	F	NAVCAM A Tracking Data	Y	N	0	0	30.00	4	6	4	6	4	2
DACG0016	F	NAVCAM B Tracking Data	Y	N	0	0	30.00	4	6	4	6	4	2
DACG0102	F	NSH Euler Angles (deg) - 6 Hrs	Y	N	0	6	0.00	4	6	12	6	12	2
DACG0103	F	NSH Euler Angles (deg) - 1 Day	Y	N	1	0	0.00	4	12	12	12	12	2
DACG0100	F	NSH Euler Angles (rad) - 6 Hrs	Y	N	0	6	0.00	4	6	10	6	10	2
DACG0101	F	NSH Euler Angles (rad) - 1 Day	Y	N	1	0	0.00	4	12	10	12	10	2
DACG0120	F	NSH Impulse Count - 6 Hrs	Y	N	0	6	0.00	4	6	4	6	4	2
DACG0121	F	NSH Impulse Count - 1 Day	Y	N	1	0	0.00	4	12	4	12	4	2
DACG0104	F	NSH Estimated Cmd Att Error - 6	Y	N	0	6	0.00	4	6	10	6	10	2
DACG0105	F	NSH STL Predicted Rates - 6 Hrs	Y	N	0	6	0.00	4	6	10	6	10	2
DACG0110	F	NSH Fuel Consumption (low) - 6 H	Y	N	0	6	0.00	4	6	10	6	10	2
DACG0112	F	NSH Fuel Consumption (high) - 6	Y	N	0	6	0.00	4	6	6	6	6	2
DACG0106	F	NSH STL Predicted Rates - 1 Day	Y	N	1	0	0.00	4	12	8	12	8	2
DACG0111	F	NSH Fuel Consumption (low) - 1 D	Y	N	1	0	0.00	4	12	10	12	10	2
DACG0113	F	NSH Fuel Consumption (high) - 1	Y	N	1	0	0.00	4	12	6	12	6	2
DTSG0600	F	ALICE TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0601	F	CONSERT Antenna TRP 12h	Y	N	0	12	0.00	4	12	18	12	18	2
DTSG0602	F	CONSERT Elect TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0603	F	COSIMA Elect TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0604	F	GIADA TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0605	F	MIDAS TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0606	F	MIRO Main Elect TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0607	F	MIRO SE TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0608	F	MIRO Telescope STP 12h	Y	N	0	12	0.00	4	12	16	12	16	2
DTSG0609	F	MIRO Telescope TRP 12h	Y	N	0	12	0.00	4	12	16	12	16	2
DTSG0610	F	MIRO OptBench TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0611	F	MIRO USO TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0612	F	OSIRIS Elect TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0613	F	OSIRIS NAC CRB TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0614	F	OSIRIS WAC CRB TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0615	F	ROSINA COPS TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0616	F	ROSINA DFMS TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0617	F	ROSINA DPU TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0618	F	ROSINA RTOF TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0619	F	RPC ICA TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0620	F	RPC IES TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0621	F	RPC LAP1 STP +Z 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0622	F	RPC LAP2 STP -Z 12h	Y	N	0	12	0.00	4	12	10	12	10	2
