3	25	260	128	0	4561	AOCS HK - STR_A Health and Events		-1	16	N		Y			
3	25	260	129	0	4562	AOCS HK - STR_B Health and Events		-1	16	N		Y			
3	25	260	130	0	4563	AOCS HK - IMP_A acquisition		-1	16	N		Y			
3	25	260	131	0	4564	AOCS HK - IMP_B acquisition		-1	16	N		Y			
3	25	260	132	0	4565	AOCS HK - IMP_C acquisition		-1	16	N		Y			
3	25	260	133	0	4566	AOCS HK - IMP_A MUX data		-1	16	N		Y			
3	25	260	134	0	4567	AOCS HK - IMP_B MUX data		-1	16	N		Y			
3	25	260	135	0	4568	AOCS HK - IMP_C MUX data		-1	16	N		Y			
3	25	260	136	0	4569	AOCS HK - SW1		-1	16	N		Y			
3	25	260	137	0	4570	AOCS HK - SW2 - PROM		-1	16	N		Y			
3	25	260	138	0	4571	AOCS HK - SW3		-1	16	N		Y			
3	25	260	139	0	4572	AOCS HK - SW2 - EEPROM		-1	16	N		Y			
3	25	260	140	0	4573	AOCS HK - TM Reports		-1	16	N		Y			
3	25	276	151	0	6817	AOCS HK - DSHM entry		-1	16	N		Y			
3	25	276	152	0	6878	AOCS HK - DSHM entry 2011 p1		-1	16	N		Y			
3	25	276	153	0	6879	AOCS HK - DSHM entry 2011 p2		-1	16	N		Y			
3	25	324	226	0	5528	AOCMS HK - Memory Acquisition 1Hz		-1	16	N		Y			
3	25	324	227	0	5529	AOCMS HK - Memory Acquisition 8Hz		-1	16	N		Y			
3	25	324	228	0	5580	AOCMS HK - Parameters for AOCS OBCPs		-1	16	N		Y			
3	25	324	229	0	6144	AOCMS HK - Parameter for X-SM OBCP		-1	16	N		Y			
3	25	324	230	0	6910	AOCMS HK - Parameters for AutoWOL OBCP		-1	16	N		Y			
3	25	324	231	0	6968	AOCMS HK -Parameters for STR reconf OBCP		-1	16	N		Y			
6	6	185	1	0	1013	AOCMS-DUMP Processor RAM memory		-1	16	N		Y			
6	6	185	2	0	1014	AOCMS-DUMP Processor EEPROM memory		-1	16	N		Y			
6	10	183	1	0	1022	AOCMS-CHECK Processor RAM memory		-1	16	N		Y			
6	10	183	2	0	1023	AOCMS-CHECK Processor EEPROM memory		-1	16	N		Y			
17	2	183	0	0	1031	Connection Test response report		-1	16	N		Y			
176	5	188	2	0	2974	AOCMS Encapsulation TC 176,03 Request		2974	16	N		Y			
176	12	188	2	0	2975	AOCMS Encapsulation TC 176,10 Write SGM		2975	16	N		Y			
176	17	188	2	0	2976	AOCMS Encapsulation TC 176,15 Read SGM		2976	16	N		Y			
176	21	188	2	0	3849	AOCMS Encapsulation TC 176,27 Con SSMM		3849	16	N		Y			
172	223	185	57920	0	6219	Dump AFM-GUID State Noise Cov Mat		6219	16	N		Y			
172	223	185	16961	0	6220	Dump AFM-GUID Meas Noise Cov Vect		6220	16	N		Y			
172	223	185	8770	0	6221	Dump AFM-GUID Innov Thd Init		6221	16	N		Y			
172	223	185	8771	0	6222	Dump AFM-GUID Innov Thd CVG		6222	16	N		Y			
172	223	185	580	0	6223	Dump AFM-GUID Filt Dur Innov		6223	16	N		Y			
172	223	185	57408	0	6224	Dump AFM-MGR Ctrl Gain		6224	16	N		Y			
172	223	185	57409	0	6225	Dump AFM-MGR Trq Filt Coefs X		6225	16	N		Y			
172	223	185	57410	0	6226	Dump AFM-MGR Trq Filt Coefs Y		6226	16	N		Y			
172	223	185	57411	0	6227	Dump AFM-MGR Trq Filt Coefs Z		6227	16	N		Y			
172	223	185	0	0	6228	Dump DMS Time Out dur		6228	16	N		Y			
172	223	185	20832	0	6229	Dump APME_SWR Validity range Min		6229	16	N		Y			
172	223	185	20833	0	6230	Dump APME_SWR Validity range Max		6230	16	N		Y			
172	223	185	61794	0	6231	Dump APME_SWR Speed Deriv Filt coefs		6231	16	N		Y			
172	223	185	12643	0	6232	Dump APME_SWR Min angular Thd		6232	16	N		Y			
172	223	185	12644	0	6233	Dump APME_SWR Pos angular Thd		6233	16	N		Y			
172	223	185	12645	0	6234	Dump APME_SWR Meas Rate error Thd		6234	16	N		Y			
172	223	185	12646	0	6235	Dump APME_SWR Ref Rate error Thd		6235	16	N		Y			
172	223	185	12647	0	6236	Dump APME_SWR Speed ramp		6236	16	N		Y			
172	223	185	61800	0	6237	Dump APME_SWR Min time Speed		6237	16	N		Y			
172	223	185	12649	0	6238	Dump APME_SWR Speed error Thd gain		6238	16	N		Y			
172	223	185	12650	0	6239	Dump APME_SWR Rejection Thd		6239	16	N		Y			
172	223	185	61803	0	6240	Dump APME_SWR Pos Filt coefs		6240	16	N		Y			
172	223	185	12652	0	6241	Dump APME_SWR Monit angular Thd		6241	16	N		Y			
172	223	185	8800	0	6242	Dump AUT_GUID Trq capacity		6242	16	N		Y			
172	223	185	25185	0	6243	Dump AUT_GUID Thr Max rate		6243	16	N		Y			
172	223	185	62048	0	6244	Dump CAM_SWR SC to CAM Q		6244	16	N		Y			
172	223	185	62208	0	6245	Dump IMP_ORB Gyro direction		6245	16	N		Y			
172	223	185	62209	0	6246	Dump IMP_ORB Acc to SC matrix		6246	16	N		Y			
172	223	185	4866	0	6247	Dump IMP_ORB Gyro Cons dur		6247	16	N		Y			
172	223	185	13059	0	6248	Dump IMP_ORB Gyro Cond Thd		6248	16	N		Y			
172	223	185	4960	0	6249	Dump IMP_SWR Init dur		6249	16	N		Y			
172	223	185	13153	0	6250	Dump IMP_SWR LSB gyro		6250	16	N		Y			
172	223	185	13154	0	6251	Dump IMP_SWR LSB accelero		6251	16	N		Y			
172	223	185	62307	0	6252	Dump IMP_SWR Gyro drift		6252	16	N		Y			
172	223	185	62308	0	6253	Dump IMP_SWR DV bias		6253	16	N		Y			
172	223	185	62309	0	6254	Dump IMP_SWR DSF matrix		6254	16	N		Y			
172	223	185	62310	0	6255	Dump IMP_SWR Ang acc. Coef matrix		6255	16	N		Y			
172	223	185	62311	0	6256	Dump IMP_SWR Rate square coef matrix		6256	16	N		Y			
172	223	185	62312	0	6257	Dump IMP_SWR Rate product coef matrix		6257	16	N		Y			
172	223	185	57472	0	6258	Dump NM_MGR WDP Ctrl gain		6258	16	N		Y			
172	223	185	57473	0	6259	Dump NM_MGR WDP Trq filt coefs X		6259	16	N		Y			
172	223	185	57474	0	6260	Dump NM_MGR WDP Trq filt coefs Y		6260	16	N		Y			
172	223	185	57475	0	6261	Dump NM_MGR WDP Trq filt coefs Z		6261	16	N		Y			
172	223	185	57476	0	6262	Dump NM_MGR FPSP Ctrl gain		6262	16	N		Y			
172	223	185	57477	0	6263	Dump NM_MGR FPSP Trq filt coefs X		6263	16	N		Y			
172	223	185	57478	0	6264	Dump NM_MGR FPSP Trq filt coefs Y		6264	16	N		Y			
172	223	185	57479	0	6265	Dump NM_MGR FPSP Trq filt coefs Z		6265	16	N		Y			
172	223	185	57480	0	6266	Dump NM_MGR FPAP Ctrl gain		6266	16	N		Y			
172	223	185	57481	0	6267	Dump NM_MGR FPAP Trq filt coefs X		6267	16	N		Y			
172	223	185	57482	0	6268	Dump NM_MGR FPAP Trq filt coefs Y		6268	16	N		Y			
172	223	185	57483	0	6269	Dump NM_MGR FPAP Trq filt coefs Z		6269	16	N		Y			
172	223	185	57484	0	6270	Dump NM_MGR GSP Ctrl gain		6270	16	N		Y			
172	223	185	57485	0	6271	Dump NM_MGR GSP Trq filt coefs X		6271	16	N		Y			
172	223	185	57486	0	6272	Dump NM_MGR GSP Trq filt coefs Y		6272	16	N		Y			
172	223	185	57487	0	6273	Dump NM_MGR GSP Trq filt coefs Z		6273	16	N		Y			
172	223	185	57488	0	6274	Dump NM_MGR GSEP Ctrl gain		6274	16	N		Y			
172	223	185	57489	0	6275	Dump NM_MGR GSEP Trq filt coefs X		6275	16	N		Y			
172	223	185	57490	0	6276	Dump NM_MGR GSEP Trq filt coefs Y		6276	16	N		Y			
172	223	185	57491	0	6277	Dump NM_MGR GSEP Trq filt coefs Z		6277	16	N		Y			
172	223	185	57492	0	6278	Dump NM_MGR GLEP Ctrl gain		6278	16	N		Y			
172	223	185	57493	0	6279	Dump NM_MGR GLEP Trq filt coefs X		6279	16	N		Y			
172	223	185	57494	0	6280	Dump NM_MGR GLEP Trq filt coefs Y		6280	16	N		Y			
172	223	185	57495	0	6281	Dump NM_MGR GLEP Trq filt coefs Z		6281	16	N		Y			
172	223	185	24728	0	6282	Dump NM_MGR WDP Limit angle		6282	16	N		Y			
172	223	185	24729	0	6283	Dump NM_MGR WDP Bias rate		6283	16	N		Y			
172	223	185	154	0	6284	Dump NM_MGR Relax timer		6284	16	N		Y			
172	223	185	57504	0	6285	Dump NSH_MGR Max time		6285	16	N		Y			
172	223	185	8353	0	6286	Dump NSH_MGR Time reset		6286	16	N		Y			
172	223	185	8354	0	6287	Dump NSH_MGR Second pulse coef		6287	16	N		Y			
172	223	185	8355	0	6288	Dump NSH_MGR Ang Thd for eff pulse		6288	16	N		Y			
172	223	185	57508	0	6289	Dump NSH_MGR Rate filt coefs X		6289	16	N		Y			
172	223	185	57509	0	6290	Dump NSH_MGR Rate filt coefs Y		6290	16	N		Y			
172	223	185	57510	0	6291	Dump NSH_MGR Rate filt coefs Z		6291	16	N		Y			
172	223	185	8359	0	6292	Dump NSH_MGR Ton integration dur		6292	16	N		Y			
172	223	185	57512	0	6293	Dump NSH_MGR Monit Trq filt coefs X		6293	16	N		Y			
172	223	185	57513	0	6294	Dump NSH_MGR Monit Trq filt coefs Y		6294	16	N		Y			
172	223	185	57514	0	6295	Dump NSH_MGR Monit Trq filt coefs Z		6295	16	N		Y			
172	223	185	24747	0	6296	Dump NSH_MGR Desired ang coef		6296	16	N		Y			
172	223	185	8364	0	6297	Dump NSH_MGR Relax timer		6297	16	N		Y			
172	223	185	24749	0	6298	Dump NSH_MGR Deadband factor		6298	16	N		Y			
172	223	185	174	0	6299	Dump NSH_MGR Tracking monit delay		6299	16	N		Y			
172	223	185	57536	0	6300	Dump OCM_MGR Trans Acc. Filt coefs		6300	16	N		Y			
172	223	185	8385	0	6301	Dump OCM_MGR Tau EPS		6301	16	N		Y			
172	223	185	57538	0	6302	Dump OCM_MGR Trq filt coefs X LF		6302	16	N		Y			
172	223	185	57539	0	6303	Dump OCM_MGR Trq filt coefs Y LF		6303	16	N		Y			
172	223	185	57540	0	6304	Dump OCM_MGR Trq filt coefs Z LF		6304	16	N		Y			
172	223	185	57541	0	6305	Dump OCM_MGR Trq LowPass filt X		6305	16	N		Y			
172	223	185	57542	0	6306	Dump OCM_MGR Trq LowPass filt Y		6306	16	N		Y			
172	223	185	57543	0	6307	Dump OCM_MGR Trq LowPass filt Z		6307	16	N		Y			
172	223	185	57544	0	6308	Dump OCM_MGR Speed LowPass filt X		6308	16	N		Y			
172	223	185	57545	0	6309	Dump OCM_MGR Speed LowPass filt Y		6309	16	N		Y			
172	223	185	57546	0	6310	Dump OCM_MGR Speed LowPass filt Z		6310	16	N		Y			
172	223	185	57547	0	6311	Dump OCM_MGR Monit Trq filt X		6311	16	N		Y			
172	223	185	57548	0	6312	Dump OCM_MGR Monit Trq filt Y		6312	16	N		Y			
172	223	185	57549	0	6313	Dump OCM_MGR Monit Trq filt Z		6313	16	N		Y			
172	223	185	8398	0	6314	Dump OCM_MGR BFP DistTrq est FdBck		6314	16	N		Y			
172	223	185	8399	0	6315	Dump OCM_MGR VTP DistTrq est FdBck		6315	16	N		Y			
172	223	185	208	0	6316	Dump OCM_MGR Relax timer		6316	16	N		Y			
172	223	185	24785	0	6317	Dump OCM_MGR BFP Deadband factor		6317	16	N		Y			
172	223	185	24786	0	6318	Dump OCM_MGR VTP Deadband factor		6318	16	N		Y			
172	223	185	5120	0	6319	Dump RCS_ORB Nom Nb Thr		6319	16	N		Y			
172	223	185	5121	0	6320	Dump RCS_ORB Red Nb Thr		6320	16	N		Y			
172	223	185	54274	0	6321	Dump RCS_ORB Nom Max Neg Trq		6321	16	N		Y			
172	223	185	54275	0	6322	Dump RCS_ORB Red Max Neg Trq		6322	16	N		Y			
172	223	185	54276	0	6323	Dump RCS_ORB Nom Max Pos Trq		6323	16	N		Y			
172	223	185	54277	0	6324	Dump RCS_ORB Red Max Pos Trq		6324	16	N		Y			
172	223	185	54278	0	6325	Dump RCS_ORB Nom Min Neg Trq		6325	16	N		Y			
172	223	185	54279	0	6326	Dump RCS_ORB Red Min Neg Trq		6326	16	N		Y			
172	223	185	54280	0	6327	Dump RCS_ORB Nom Min Pos Trq		6327	16	N		Y			
172	223	185	54281	0	6328	Dump RCS_ORB Red Min Pos Trq		6328	16	N		Y			
172	223	185	62474	0	6329	Dump RCS_ORB Nom ThrFrc matrix		6329	16	N		Y			
172	223	185	62475	0	6330	Dump RCS_ORB Red ThrFrc matrix		6330	16	N		Y			
172	223	185	62476	0	6331	Dump RCS_ORB Nom ThrTrq matrix		6331	16	N		Y			
172	223	185	62477	0	6332	Dump RCS_ORB Red ThrTrq matrix		6332	16	N		Y			
172	223	185	62478	0	6333	Dump RCS_ORB Nom Act table		6333	16	N		Y			
172	223	185	62479	0	6334	Dump RCS_ORB Red Act table		6334	16	N		Y			
172	223	185	62480	0	6335	Dump RCS_ORB Nom Burn Act table XY		6335	16	N		Y			
172	223	185	62481	0	6336	Dump RCS_ORB Red Burn Act table XY		6336	16	N		Y			
172	223	185	62482	0	6337	Dump RCS_ORB Nom Burn Act table Z		6337	16	N		Y			
172	223	185	62483	0	6338	Dump RCS_ORB Red Burn Act table Z		6338	16	N		Y			
172	223	185	62484	0	6339	Dump RCS_ORB Nom Optim 1st vect		6339	16	N		Y			
172	223	185	62485	0	6340	Dump RCS_ORB Red Optim 1st vect		6340	16	N		Y			
172	223	185	62486	0	6341	Dump RCS_ORB Nom Optim 2nd matrix		6341	16	N		Y			
172	223	185	62487	0	6342	Dump RCS_ORB Red Optim 2nd matrix		6342	16	N		Y			
172	223	185	54296	0	6343	Dump RCS_ORB Nom used Thr		6343	16	N		Y			
172	223	185	54297	0	6344	Dump RCS_ORB Red used Thr		6344	16	N		Y			
172	223	185	37914	0	6345	Dump RCS_ORB Alpha beta coef		6345	16	N		Y			
172	223	185	13339	0	6346	Dump RCS_ORB Min ON time		6346	16	N		Y			
172	223	185	13340	0	6347	Dump RCS_ORB SSF mass flow rate		6347	16	N		Y			
172	223	185	62720	0	6348	Dump RWA_ORB SC to RW mat 1OFF		6348	16	N		Y			
172	223	185	62721	0	6349	Dump RWA_ORB SC to RW mat 2OFF		6349	16	N		Y			
172	223	185	62722	0	6350	Dump RWA_ORB SC to RW mat 3OFF		6350	16	N		Y			
172	223	185	62723	0	6351	Dump RWA_ORB SC to RW mat 4OFF		6351	16	N		Y			
172	223	185	62724	0	6352	Dump RWA_ORB SC to RW mat all		6352	16	N		Y			
172	223	185	62725	0	6353	Dump RWA_ORB RW to SC matrix		6353	16	N		Y			
172	223	185	13574	0	6354	Dump RWA_ORB Delta WOL ang mom		6354	16	N		Y			
172	223	185	13575	0	6355	Dump RWA_ORB Off loading Trq		6355	16	N		Y			
172	223	185	62816	0	6356	Dump RWA_SWR Ang mom limits		6356	16	N		Y			
172	223	185	38241	0	6357	Dump RWA_SWR Satur max Trq		6357	16	N		Y			
172	223	185	38242	0	6358	Dump RWA_SWR ang mom cmd limit		6358	16	N		Y			
172	223	185	38243	0	6359	Dump RWA_SWR ang mom meas limit		6359	16	N		Y			
172	223	185	38244	0	6360	Dump RWA_SWR CL max Trq		6360	16	N		Y			
172	223	185	38245	0	6361	Dump RWA_SWR ang mom Kalman gain		6361	16	N		Y			
172	223	185	38246	0	6362	Dump RWA_SWR Friction Trq Kalman gain		6362	16	N		Y			
172	223	185	38247	0	6363	Dump RWA_SWR Speed control gain		6363	16	N		Y			
172	223	185	38248	0	6364	Dump RWA_SWR SIG tolerance		6364	16	N		Y			
172	223	185	38249	0	6365	Dump RWA_SWR Ang mom tolerance		6365	16	N		Y			
172	223	185	21866	0	6366	Dump RWA_SWR Temp Thd min		6366	16	N		Y			
172	223	185	21867	0	6367	Dump RWA_SWR Temp Thd max		6367	16	N		Y			
172	223	185	21868	0	6368	Dump RWA_SWR Firct Trq monit delay		6368	16	N		Y			
172	223	185	21869	0	6369	Dump RWA_SWR Nb pred steps		6369	16	N		Y			
172	223	185	38254	0	6370	Dump RWA_SWR Max wheel Trq		6370	16	N		Y			
172	223	185	13824	0	6371	Dump SADE_ORB Arrays PosCmd period		6371	16	N		Y			
172	223	185	22017	0	6372	Dump SADE_ORB validity range Min		6372	16	N		Y			
172	223	185	22018	0	6373	Dump SADE_ORB validity range Max		6373	16	N		Y			
172	223	185	22019	0	6374	Dump SADE_ORB Ang misalignment		6374	16	N		Y			
172	223	185	62980	0	6375	Dump SADE_ORB Min time speed		6375	16	N		Y			
172	223	185	62981	0	6376	Dump SADE_ORB increasing Thd		6376	16	N		Y			
172	223	185	62982	0	6377	Dump SADE_ORB decreasing Thd		6377	16	N		Y			
172	223	185	13831	0	6378	Dump SADE_ORB rejection Thd		6378	16	N		Y			
172	223	185	62984	0	6379	Dump SADE_ORB Pos filt coefs		6379	16	N		Y			
172	223	185	8608	0	6380	Dump SAM_EST Ctrl rate Thd RRP		6380	16	N		Y			
172	223	185	8609	0	6381	Dump SAM_EST Ctrl gain RRP		6381	16	N		Y			
172	223	185	8610	0	6382	Dump SAM_EST Lum Thd Y SCP		6382	16	N		Y			
172	223	185	8611	0	6383	Dump SAM_EST rate bias Thd X SCP		6383	16	N		Y			
172	223	185	8612	0	6384	Dump SAM_EST Att Thd Y SAP		6384	16	N		Y			
172	223	185	8613	0	6385	Dump SAM_EST Lum Thd Y SAP		6385	16	N		Y			
172	223	185	24998	0	6386	Dump SAM_EST rate XYZ bias SAP		6386	16	N		Y			
172	223	185	16807	0	6387	Dump SAM_EST gain SPP		6387	16	N		Y			
172	223	185	16808	0	6388	Dump SAM_EST rate XY bias SAP		6388	16	N		Y			
172	223	185	16809	0	6389	Dump SAM_EST Att Thd SAP		6389	16	N		Y			
172	223	185	8618	0	6390	Dump SAM_EST Att bias Y BPP		6390	16	N		Y			
172	223	185	8619	0	6391	Dump SAM_EST Max Rot angle		6391	16	N		Y			
172	223	185	8416	0	6392	Dump SAM_MGR Tran rate RRP		6392	16	N		Y			
172	223	185	225	0	6393	Dump SAM_MGR Tran dur RRP		6393	16	N		Y			
172	223	185	57570	0	6394	Dump SAM_MGR Ctrl gain SCP		6394	16	N		Y			
172	223	185	8419	0	6395	Dump SAM_MGR Tran rate SCP		6395	16	N		Y			
172	223	185	228	0	6396	Dump SAM_MGR Tran dur SCP		6396	16	N		Y			
172	223	185	57573	0	6397	Dump SAM_MGR Ctrl gain SAP		6397	16	N		Y			
172	223	185	8422	0	6398	Dump SAM_MGR Tran rate SAP		6398	16	N		Y			
172	223	185	231	0	6399	Dump SAM_MGR Tran dur SAP		6399	16	N		Y			
172	223	185	57576	0	6400	Dump SAM_MGR Ctrl gain SPP		6400	16	N		Y			
172	223	185	16617	0	6401	Dump SAM_MGR Tran SPP		6401	16	N		Y			
172	223	185	234	0	6402	Dump SAM_MGR Tran dur SPP		6402	16	N		Y			
172	223	185	57579	0	6403	Dump SAM_MGR Ctrl gain BPP		6403	16	N		Y			
172	223	185	16620	0	6404	Dump SAM_MGR Tran BPP		6404	16	N		Y			
172	223	185	237	0	6405	Dump SAM_MGR Tran dur BPP		6405	16	N		Y			
172	223	185	57582	0	6406	Dump SAM_MGR Ctrl gain StAP		6406	16	N		Y			
172	223	185	8431	0	6407	Dump SAM_MGR rate bias StAP		6407	16	N		Y			
172	223	185	16624	0	6408	Dump SAM_MGR Tran StAP		6408	16	N		Y			
172	223	185	8433	0	6409	Dump SAM_MGR StAP duration		6409	16	N		Y			
172	223	185	242	0	6410	Dump SAM_MGR Est init duration		6410	16	N		Y			
172	223	185	8435	0	6411	Dump SAM_MGR Sin angle limit		6411	16	N		Y			
172	223	185	8436	0	6412	Dump SAM_MGR SA canonic Thd		6412	16	N		Y			
172	223	185	57589	0	6413	Dump SAM_MGR rate filt coefs X		6413	16	N		Y			
172	223	185	57590	0	6414	Dump SAM_MGR rate filt coefs Y		6414	16	N		Y			
172	223	185	57591	0	6415	Dump SAM_MGR rate filt coefs Z		6415	16	N		Y			
172	223	185	57592	0	6416	Dump SAM_MGR Trq filt coefs X		6416	16	N		Y			
172	223	185	57593	0	6417	Dump SAM_MGR Trq filt coefs Y		6417	16	N		Y			
172	223	185	57594	0	6418	Dump SAM_MGR Trq filt coefs Z		6418	16	N		Y			
172	223	185	57595	0	6419	Dump SAM_MGR Monit Trq filt X		6419	16	N		Y			
172	223	185	57596	0	6420	Dump SAM_MGR Monit Trq filt Y		6420	16	N		Y			
172	223	185	57597	0	6421	Dump SAM_MGR Monit Trq filt Z		6421	16	N		Y			
172	223	185	254	0	6422	Dump SAM_MGR relax timer		6422	16	N		Y			
172	223	185	49407	0	6423	Dump SAM_MGR deadband factor		6423	16	N		Y			
172	223	185	14091	0	6424	Dump SAS_ORB Fict Lum Thd		6424	16	N		Y			
172	223	185	63232	0	6425	Dump SAS_ORB X SAS filt X		6425	16	N		Y			
172	223	185	63233	0	6426	Dump SAS_ORB X SAS filt Y		6426	16	N		Y			
172	223	185	63234	0	6427	Dump SAS_ORB Fict SAS filt X		6427	16	N		Y			
172	223	185	63235	0	6428	Dump SAS_ORB Fict SAS filt Y		6428	16	N		Y			
172	223	185	63236	0	6429	Dump SAS_ORB YP SAS filt X		6429	16	N		Y			
172	223	185	63237	0	6430	Dump SAS_ORB YP SAS filt Y		6430	16	N		Y			
172	223	185	63238	0	6431	Dump SAS_ORB YM SAS filt X		6431	16	N		Y			
172	223	185	63239	0	6432	Dump SAS_ORB YM SAS filt Y		6432	16	N		Y			
172	223	185	14088	0	6433	Dump SAS_ORB meas slope		6433	16	N		Y			
172	223	185	63241	0	6434	Dump SAS_ORB misalignment coef Vect		6434	16	N		Y			
172	223	185	14090	0	6435	Dump SAS_ORB SAS Thd factor		6435	16	N		Y			
172	223	185	30476	0	6436	Dump SAS_ORB Fct coeff Vect		6436	16	N		Y			
172	223	185	57600	0	6437	Dump SHM_MGR Ctrl gain STAB		6437	16	N		Y			
172	223	185	57601	0	6438	Dump SHM_MGR Ctrl gain ROT		6438	16	N		Y			
172	223	185	57602	0	6439	Dump SHM_MGR Ctrl gain EPP		6439	16	N		Y			
172	223	185	57603	0	6440	Dump SHM_MGR RCS Stab Trq filt X		6440	16	N		Y			
172	223	185	57604	0	6441	Dump SHM_MGR RCS Stab Trq filt Y		6441	16	N		Y			
172	223	185	57605	0	6442	Dump SHM_MGR RCS Stab Trq filt Z		6442	16	N		Y			
172	223	185	57606	0	6443	Dump SHM_MGR RCS Rot Trq filt X		6443	16	N		Y			
172	223	185	57607	0	6444	Dump SHM_MGR RCS Rot Trq filt Y		6444	16	N		Y			
172	223	185	57608	0	6445	Dump SHM_MGR RCS Rot Trq filt Z		6445	16	N		Y			
172	223	185	57609	0	6446	Dump SHM_MGR RW Stab Trq filt X		6446	16	N		Y			
172	223	185	57610	0	6447	Dump SHM_MGR RW Stab Trq filt Y		6447	16	N		Y			
172	223	185	57611	0	6448	Dump SHM_MGR RW Stab Trq filt Z		6448	16	N		Y			
172	223	185	8460	0	6449	Dump SHM_MGR Tran Ang EAP		6449	16	N		Y			
172	223	185	8461	0	6450	Dump SHM_MGR Tran rate EAP		6450	16	N		Y			
172	223	185	270	0	6451	Dump SHM_MGR Tran duration EAP		6451	16	N		Y			
172	223	185	8463	0	6452	Dump SHM_MGR Tran Ang EPIP		6452	16	N		Y			
172	223	185	8464	0	6453	Dump SHM_MGR Tran rate EPIP		6453	16	N		Y			
172	223	185	273	0	6454	Dump SHM_MGR Tran duration EPIP		6454	16	N		Y			
172	223	185	57618	0	6455	Dump SHM_MGR EPIP MonitTrq X		6455	16	N		Y			
172	223	185	57619	0	6456	Dump SHM_MGR EPIP MonitTrq Y		6456	16	N		Y			
172	223	185	57620	0	6457	Dump SHM_MGR EPIP MonitTrq Z		6457	16	N		Y			
172	223	185	57621	0	6458	Dump SHM_MGR Hold MonitTrq X		6458	16	N		Y			
172	223	185	57622	0	6459	Dump SHM_MGR Hold MonitTrq Y		6459	16	N		Y			
172	223	185	57623	0	6460	Dump SHM_MGR Hold MonitTrq Z		6460	16	N		Y			
172	223	185	57624	0	6461	Dump SHM_MGR Noise filter X		6461	16	N		Y			
172	223	185	57625	0	6462	Dump SHM_MGR Noise filter Y		6462	16	N		Y			
172	223	185	57626	0	6463	Dump SHM_MGR Noise filter Z		6463	16	N		Y			
172	223	185	24859	0	6464	Dump SHM_MGR deadband factor		6464	16	N		Y			
172	223	185	57628	0	6465	Dump SHM_MGR Duration		6465	16	N		Y			
172	223	185	285	0	6466	Dump SHM_MGR Hold Min duration		6466	16	N		Y			
172	223	185	8480	0	6467	Dump SKM_MGR Tran rate RRP		6467	16	N		Y			
172	223	185	289	0	6468	Dump SKM_MGR Tran duration RRP		6468	16	N		Y			
172	223	185	57634	0	6469	Dump SKM_MGR Ctrl gain SAP		6469	16	N		Y			
