ZTTHX100	TRSP-1, S-TX ON, RTU-S/S-A	TRSP-1, S-TX ON, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX101	TRSP-1, S-TX OFF, RTU-S/S-A	TRSP-1, S-TX OFF, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX102	TRSP-1, X-TX ON, RTU-S/S-A	TRSP-1, X-TX ON, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX103	TRSP-1, X-TX OFF, RTU-S/S-A	TRSP-1, X-TX OFF, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX104	TRSP-1, S-BD RX SEL SIG, RTU-S/S-A	TRSP-1, S-BD RX SEL SIG, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX105	TRSP-1, X-BD RX SEL SIG, RTU-S/S-A	TRSP-1, X-BD RX SEL SIG, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX106	TRSP-1, SW RESET ARM, RTU-S/S-A	TRSP-1, SW RESET ARM, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX107	TRSP-1, SW RESET FIRE, RTU-S/S-A	TRSP-1, SW RESET FIRE, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX200	TRSP-2, S-TX ON, RTU-S/S-A	TRSP-2, S-TX ON, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX201	TRSP-2, S-TX OFF, RTU-S/S-A	TRSP-2, S-TX OFF, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX202	TRSP-2, X-TX ON, RTU-S/S-A	TRSP-2, X-TX ON, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX203	TRSP-2, X-TX OFF, RTU-S/S-A	TRSP-2, X-TX OFF, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX206	TRSP 2, SW RESET ARM, RTU-S/S-A	TRSP 2, SW RESET ARM, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX207	TRSP 2, SW RESET FIRE, RTU-S/S-A	TRSP 2, SW RESET FIRE, RTU-S/S-A		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX300	TRSP-1, S-TX ON, RTU-S/S-B	TRSP-1, S-TX ON, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX301	TRSP-1, S-TX OFF, RTU-S/S-B	TRSP-1, S-TX OFF, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX302	TRSP-1, X-TX ON, RTU-S/S-B	TRSP-1, X-TX ON, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX303	TRSP-1, X-TX OFF, RTU-S/S-B	TRSP-1, X-TX OFF, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX306	TRSP-1, SW RESET ARM, RTU-S/S-B	TRSP-1, SW RESET ARM, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX307	TRSP-1, SW RESET FIRE, RTU-S/S-B	TRSP-1, SW RESET FIRE, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX400	TRSP-2, S-TX ON, RTU-S/S-B	TRSP-2, S-TX ON, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX401	TRSP-2, S-TX OFF, RTU-S/S-B	TRSP-2, S-TX OFF, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX402	TRSP-2, X-TX ON, RTU-S/S-B	TRSP-2, X-TX ON, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX403	TRSP-2, X-TX OFF, RTU-S/S-B	TRSP-2, X-TX OFF, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX404	TRSP-2, S-BD RX SEL SIG, RTU-S/S-B	TRSP-2, S-BD RX SEL SIG, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX405	TRSP-2, X-BD RX SEL SIG, RTU-S/S-B	TRSP-2, X-BD RX SEL SIG, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX406	TRSP-2, SW RESET ARM, RTU-S/S-B	TRSP-2, SW RESET ARM, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZTTHX407	TRSP-2, SW RESET FIRE, RTU-S/S-B	TRSP-2, SW RESET FIRE, RTU-S/S-B		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZDMH1000	SSMMA_SEL_N	SSMMA_SEL_N		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZDMH1001	SSMMB_SEL_N	SSMMB_SEL_N		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZDMH2000	SSMMA_SEL_R	SSMMA_SEL_R		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZDMH2001	SSMMB_SEL_R	SSMMB_SEL_R		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZSRH1000	RTUP1_OSIRIS_N	RTUP1_OSIRIS_N		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZSRH1001	RTUP2_OSIRIS_N	RTUP2_OSIRIS_N		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZSRH2000	RTUP1_OSIRIS_R	RTUP1_OSIRIS_R		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZSRH2001	RTUP2_OSIRIS_R	RTUP2_OSIRIS_R		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZSVX0003	PSS Dummy TC - Test Subschedule ID 99	PSS Dummy TC - Test Subschedule ID 99		N	STDBOTH	2	1	1948	2	A	Y	N			N	1			9	99
ZVRH1000	RTUP1_VIRTIS_N	RTUP1_VIRTIS_N		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZVRH1001	RTUP2_VIRTIS_N	RTUP2_VIRTIS_N		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZVRH2000	RTUP1_VIRTIS_R	RTUP1_VIRTIS_R		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZVRH2001	RTUP2_VIRTIS_R	RTUP2_VIRTIS_R		N	STDACC	2	1	28	2	A	Y	N			N	1		1	1	1
ZDM01901	PS1 SSMM ON	PS1 SSMM ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01902	PS1 SSMM OFF	PS1 SSMM OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01903	MC1 on PS1	MC1 on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01904	MC2 on PS1	MC2 on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01905	MC1 ON	MC1 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01906	MC1 OFF	MC1 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01907	MM1 on PS1	MM1 on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01908	MM2 on PS1	MM2 on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01909	MM3 on PS1	MM3 on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01910	PS2 SSMM ON	PS2 SSMM ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01911	PS2 SSMM OFF	PS2 SSMM OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01912	MC1 on PS2	MC1 on PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01913	MC2 on PS2	MC2 on PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01914	MC2 ON	MC2 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01915	MC2 OFF	MC2 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01916	MM1 on PS2	MM1 on PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01917	MM2 on PS2	MM2 on PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01918	MM3 on PS2	MM3 on PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01919	PS1 AIU ON / PS2 AIU OFF	PS1 AIU ON / PS2 AIU OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01920	PS1 AIU OFF	PS1 AIU OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01921	Cmd & Acq Module A on PS1	Cmd & Acq Module A on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01922	Cmd & Acq Module B on PS1	Cmd & Acq Module B on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01923	PS2 AIU ON / PS1 AIU OFF	PS2 AIU ON / PS1 AIU OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01924	PS2 AIU OFF	PS2 AIU OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01925	Cmd & Acq Module A on PS2	Cmd & Acq Module A on PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01926	Cmd & Acq Module B on PS2	Cmd & Acq Module B on PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01927	Gyro set 1 ON	Gyro set 1 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01928	Gyro set 1 OFF	Gyro set 1 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01929	Gyro set 2 ON	Gyro set 2 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01930	Gyro set 2 OFF	Gyro set 2 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01931	Gyro set 3 ON	Gyro set 3 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01932	Gyro set 3 OFF	Gyro set 3 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01933	RW1 ON	RW1 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01934	RW1 OFF	RW1 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01935	RW2 ON	RW2 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01936	RW2 OFF	RW2 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01937	RW3 ON	RW3 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01938	RW3 OFF	RW3 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01939	RW4 ON	RW4 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01940	RW4 OFF	RW4 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01941	Pressure Transducer set A ON	Pressure Transducer set A ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01942	Pressure Transducer set A OFF	Pressure Transducer set A OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01943	Pressure Transducer set B ON	Pressure Transducer set B ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01944	Pressure Transducer set B OFF	Pressure Transducer set B OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01945	STR 1 ON	STR 1 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01946	STR 1 OFF	STR 1 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01947	STR 2 ON	STR 2 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01948	STR 2 OFF	STR 2 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01949	CAM 1 ON	CAM 1 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01950	CAM 1 OFF	CAM 1 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01951	CAM 2 ON	CAM 2 ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01952	CAM 2 OFF	CAM 2 OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01953	THRN_LCLN	THRN_LCLN		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01954	THRN_LCLR	THRN_LCLR		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01955	THRR_LCLN	THRR_LCLN		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01956	THRR_LCLR	THRR_LCLR		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01957	RTUS_DIS_AV_A	RTUS_DIS_AV_A		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01958	RTUS_EN_AV_A	RTUS_EN_AV_A		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01959	RTUS_DIS_AV_B	RTUS_DIS_AV_B		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01960	RTUS_EN_AV_B	RTUS_EN_AV_B		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01961	28V IO1 PS1	28V IO1 PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01962	28V IO2 PS2	28V IO2 PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01963	28V IO1 PS2	28V IO1 PS2		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDM01964	28V IO2 PS1	28V IO2 PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDMR1901	PS1 SSMM ON	PS1 SSMM ON		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDMR1902	PS1 SSMM OFF	PS1 SSMM OFF		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDMR1903	MC1 on PS1	MC1 on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
ZDMR1904	MC2 on PS1	MC2 on PS1		Y	STDACC	2	1	28	9	A	Y	N			N	1			1	1
