516	V_TIP	-12.1384369	3.45180264	0	0	0
517	C_TIP	.392419	.03795529	0	0	0
518	V_EXT	-25.3234658	1.79230246	0	0	0
519	C_EXT	.10051735	.03060428	0	0	0
520	V_HEATER	.02314686	.00371739	0	0	0
521	C_HEATER	.00011476	.000024907	0	0	0
522	V_CHT	-.0029625	.331803	0	0	0
523	v_cextitip	.0276183	.00068336	0	0	0
524	V_CTIP	.0143727	.00035476	0	0	0
525	v_tip min	-12.1384369	3.45180264	0	0	0
526	c_tip min	.392419	.03795529	0	0	0
527	v_ext min	-25.3234658	1.79230246	0	0	0
528	c_ext min	.10051735	.03060428	0	0	0
529	v_tip mean	-12.1384369	3.45180264	0	0	0
530	c_tip mean	.392419	.03795529	0	0	0
531	v_ext mean	-25.3234658	1.79230246	0	0	0
532	c_ext mean	.10051735	.03060428	0	0	0
533	v_tip max	-12.1384369	3.45180264	0	0	0
534	c_tip max	.392419	.03795529	0	0	0
535	v_ext max	-25.3234658	1.79230246	0	0	0
536	c_ext max	.10051735	.03060428	0	0	0
538	+5V RTU P/L HK, EM	0	.0284	0	0	0
539	+10V RTU P/L HK, EM	0	.05636	0	0	0
540	+15V RTU P/L HK, EM	0	.0849	0	0	0
541	-15V RTU P/L HK	0	-.0913	0	0	0
542		0	1	0	0	0
543	KWords	32	32	0	0	0
544		0	1	0	0	0
545		1	1	0	0	0
546		4	-1	0	0	0
547		4	4	0	0	0
548		0	.15942	0	0	0
549		0	.0284	0	0	0
550		0	.05613	0	0	0
551		0	-.09094	0	0	0
552		0	.0849	0	0	0
2327	AD, Volt to Digital, 8 Bit, EM	0	.02	0	0	0
553		0	0.027658	0	0	0
554		0	0.176076	0	0	0
555	Default variant	0	0.02766	0	0	0
556	Default variant	0	0.10624	0	0	0
557	For precision	0	.000015259	0	0	0
2563	identity	0	1	0	0	0
573	+12V CUR CONSUM	0	.858	0	0	0
574	+5V voltage calc	0	.058	0	0	0
575	+5V CUR CONS ESS	0	3.194	0	0	0
576	TEMP MOTOR A	-73	1	0	0	0
577	CUR MOTOR A	0	20	0	0	0
578	TEMP DIODE A	-73	1	0	0	0
579	TEMP WAX	-73	1	0	0	0
580	TEMP MOTOR B	-73	1	0	0	0
581	CUR MOTOR B	0	20	0	0	0
582	TEMP DIODE B	-73	1	0	0	0
583	TEMP STRUCTURE	-73	1	0	0	0
2737	TEMP RX	-50	1.294	0	0	0
2738	TEMP TX	-50	1.96	0	0	0
2997	ES-REFERENCE	0	.058	0	0	0
2998	INPUT PWR (RSSI)	-142.27	.5232	0	0	0
2999	RF OUTPUT PWR	59.19	-.8108	0	0	0
584	Azimuth Motor Step Count	0	1	0	0	0
585	Internal PSU Voltage Main, FM	-.34592568	.1194	0	0	0
1839	Internal PSU Voltage Main, FM	-0.34592568	0.00046640625	0	0	0
2328	Internal PCU Voltage Redundant, 	-.2735833	.1195	0	0	0
586	Internal PSU Current Main, FM	-9.640248	8.282	0	0	0
1840	Internal PSU Current Main, FM	-9.640248	0.0323515625	0	0	0
2329	Internal PSU Current Redundant, 	-41.8381724	7.859	0	0	0
587	Elevation Motor Step Count	0	1	0	0	0
1841	Power  cal	0	.0769	0	0	0
1842	+12V current cal	0	4.8077	0	0	0
1843	+5V current cal	0	9.615	0	0	0
1844	-5V current cal	0	-.9615	0	0	0
1845	-12V current cal	0	-.9615	0	0	0
1846	Temp. APX Ebox	0	1.442	0	0	0
1847	Temp. APX Sensorhead	0	1.442	0	0	0
1848	Uptime	0	10	0	0	0
1849	M_Pwr Consum Cal	-1365	.8379	0	0	0
1850	R_Pwr Consum Cal	-1335	.8343	0	0	0
1851	Voltage of AUX1_5V1 Supply	0	.00977	0	0	0
1852	Voltage of AUX2_5V1 Supply	0	.00977	0	0	0
1853	Supply voltage of CIU1	0	.00977	0	0	0
1854	Supply voltage of CIU2	0	.00977	0	0	0
1855	Supply voltage of DPU1	0	.00977	0	0	0
1856	Supply voltage of DPU2	0	.00977	0	0	0
1857	Supply Voltage of MM1	0	.00977	0	0	0
1858	Supply Voltage of MM2	0	.00977	0	0	0
1859	Current drawn from AUX_5V1 Suppl	0	.125	0	0	0
1860	Current drawn from AUX_5V2 Suppl	0	.125	0	0	0
1861	Current drawn by ESS1, ESS2, ADC	0	.125	0	0	0
1862	Current reference	0	.125	0	0	0
1863	Current drawn by DPU1	0	.567	0	0	0
1864	Current drawn by DPU2	0	.567	0	0	0
1865	Current drawn by MM1	0	.567	0	0	0
1866	Current drawn by MM2	0	.567	0	0	0
1867	Current value on +5V line	0	.1	0	0	0
1868	Current value on -5V line	0	.1	0	0	0
1869	Current value on +12V line	0	.1	0	0	0
1870	Current value on -12V line	0	.1	0	0	0
2503	Position of resolver#1	0	.01	0	0	0
2504	Position of resolver#2	0	1	0	0	0
1872	PressHeTank1 cal	0	16	0	0	0
1873	PressHeTank2 cal	0	16	0	0	0
1874	System Power cal	0	1.46	0	0	0
1875	TmpColdPart1 cal	0	.04	0	0	0
1876	TmpWarmPart cal	0	.028	0	0	0
1877	TmpPipe A cal	-279.72	.111	0	0	0
1878	TmpColdPart2 cal	0	.04	0	0	0
1879	TmpPipe B cal	-279.72	.111	0	0	0
1880	TmpOven cal	-232	.29	0	0	0
3000	Valve Voltage cal	0	.045	0	0	0
1882	Small Acclrmtr cal	-3	.00037	0	0	0
1883	Large Acclrmtr cal	-24	.00293	0	0	0
1884	5V PwrSupply cal	-6	.00073	0	0	0
1885	Current 5V cal	-300	.03662	0	0	0
1886	12V PwrSupply cal	-15	.00183	0	0	0
1887	Current 12V cal	-750	.09155	0	0	0
1888	-5V PwrSupply cal	-6	.00073	0	0	0
1889	Current -5V cal	-300	.03662	0	0	0
1890	-12V PwrSupply cal	-15	.00183	0	0	0
1891	Current -12V cal	-750	.09155	0	0	0
1892	Power cal	-12	.00147	0	0	0
1893	CurrSmallMotorRed cal	-120	.01465	0	0	0
1894	CurrSmallMotorMain cal	-120	.01465	0	0	0
1895	Position Motor 1 cal	-317.5	.037352	0	0	0
1897	Position Motor 3 cal	-135.75	.01176	0	0	0
1898	Position Motor 4 cal	-133.39	.01155	0	0	0
1899	Position Motor 5 cal	-473	.056065	0	0	0
1900	Position Motor 6 cal	-6	.00073	0	0	0
2896	Ring Mem ACC cal	-3	.00037	0	0	0
1907	instrument power cons.	0	.3052	0	0	0
1910	electronics temperature	-253	.03608	0	0	0
1911	+28V supply	0	.001908	0	0	0
3017	SPM HV status 1	0	.0000763	0	0	0
3018	SPM HV status 2	0	.0000763	0	0	0
3019	SPM HV status 3	0	.0000763	0	0	0
3020	SPM HV status 4	0	.0000763	0	0	0
3021	Penning Pressure	0	.0000763	0	0	0
3022	Pirani Pressure	0	.0000763	0	0	0
1912	-12V supply current	0	.0183	0	0	0
1913	-12V supply voltage	-149.747	.002285	0	0	0
1914	-5V supply current	0	.0183	0	0	0
1915	-5V supply voltage	-73.334	.001119	0	0	0
1916	+5V supply current	0	.183	0	0	0
1917	+5V supply voltage	0	.001079	0	0	0
1918	+12V supply current	0	.0915	0	0	0
1919	+12V supply voltage	0	.002171	0	0	0
1920	RH1 Tmp cal	0	1	0	0	0
1921	RH2 Tmp cal	0	1	0	0	0
1922	PENTS Tmp cal	-501.565	.0139	0	0	0
1923	DPU +5V supply	0	.000732	0	0	0
3001	TM Elec Tmp	-526.2	.0145	0	0	0
1924	Cell-1 voltg of SecBatt	0	.001221	0	0	0
1925	Primary Bus Voltage	0	.00855	0	0	0
1926	PrimBatt. discharge cur.	0	1.05	0	0	0
1927	SecBatt. charge current	0	1.06	0	0	0
1928	SecBatt. discharge cur.	0	1.06	0	0	0
1929	Solar Array 2 voltage 	0	.0318	0	0	0
1930	MPPT converter 2 current	0	.216	0	0	0
1931	Solar Array 3 voltage 	0	.0318	0	0	0
1932	MPPT converter 3 current	0	.217	0	0	0
1933	Solar Array 4 voltage 	0	.0318	0	0	0
1934	MPPT converter 4 current	0	.218	0	0	0
1935	Solar Array 6 voltage 	0	.0318	0	0	0
1936	MPPT converter 6 current	0	.219	0	0	0
1937	Solar Array 5 or 1 voltg	0	.0317	0	0	0
1938	MPPT converter 5 or1 cur	0	.217	0	0	0
1939	Temp at PSS Eboard stack	-273	.122	0	0	0
1940	SecBatt. Cell-2 voltage	0	.001221	0	0	0
1941	SecBatt. Cell-1 strvoltg	0	.001046	0	0	0
1942	SecBatt. Cell-2 strvoltg	0	.002127	0	0	0
1943	LPC input current	0	.578	0	0	0
1944	LPC -12V output stab.	0	-.00376	0	0	0
1945	LPC -5,2V output stab.	0	-.00154	0	0	0
1946	LPC +5V output  stab.	0	.00155	0	0	0
1947	LPC +12V output stab.	0	.00374	0	0	0
1948	LPC +18V output stab.	0	.0057	0	0	0
1949	LPC +28V output stab.	0	.00865	0	0	0
1950	TCU-M +5V voltage stab.	0	.001538	0	0	0
1951	TCU-R +5V voltage stab.	0	.001538	0	0	0
1952	TCU-M curr on +5V line	0	.0217	0	0	0
1953	TCU-R curr on +5V line	0	.0217	0	0	0
1954	Main shunt regulatr curr	0	.244	0	0	0
1955	Red shunt regulator curr	0	.244	0	0	0
1956	SecBatt. Cell-3 voltage	0	.001221	0	0	0
1957	Primary Bus Voltage	0	.00855	0	0	0
1958	AUX1 convertr input cur	0	.0244	0	0	0
1959	AUX2 converter input cur	0	.0244	0	0	0
1960	PCU-M cur on +5V line 	0	.0216	0	0	0
1961	PCU-R cur on +5V line 	0	.0216	0	0	0
1962	Current of CDMS-RTC1	0	.0451	0	0	0
1963	Current of CDMS-RTC2	0	.0463	0	0	0
1964	AUX1 conv +5,9V output	0	.00155	0	0	0
1965	AUX2 conv +5,9V output	0	.00156	0	0	0
1966	PSCDMS1 conv input cur	0	.121	0	0	0
1967	PSCDMS2 conv input cur	0	.121	0	0	0
1968	PSCDMS1 +5,6V output vol	0	.00155	0	0	0
1969	PSCDMS1 +15V output vol	0	.00476	0	0	0
1970	PSCDMS2 +5,6V output vol	0	.00155	0	0	0
1971	PSCDMS2 +15V output vol	0	.00476	0	0	0
1972	SecBatt Cell-4 voltage	0	.001221	0	0	0
1973	SecBatt Cell-3 strg volt	0	.00318	0	0	0
1974	SecBatt Cell-4 strg volt	0	.004208	0	0	0
1975	HPC input current	0	.571	0	0	0
1976	HPC -12V output stab	0	-.00369	0	0	0
1977	HPC - 5,2V output stab	0	-.00152	0	0	0
1978	HPC +5V output stab.	0	.00154	0	0	0
1979	HPC +12V output stab.	0	.00374	0	0	0
1980	HPC +18V output stab.	0	.00569	0	0	0
1981	HPC +28V output stab.	0	.00864	0	0	0
1982	EPC1 converter input cur	0	.111	0	0	0
1983	EPC2 converter input cur	0	.11	0	0	0
1984	EPC1 conv +5V output vol	0	.00154	0	0	0
1985	EPC2 conv +5V output vol	0	.00154	0	0	0
1986	SecBatt charge cur f EPC	0	.11	0	0	0
1987	SecBatt voltage charge	0	.0122	0	0	0
1988	SecBatt Cell-5 voltage	0	.001221	0	0	0
2003	SecBatt Cell-6 voltage	0	.001221	0	0	0
2004	SecBatt Cell-5 strin vol	0	.005186	0	0	0
2005	SecBatt Cell-6 strin vol	0	.006151	0	0	0
2006	PrimBatt string-1voltage	0	.00916	0	0	0
2007	PrimBatt string-2voltage	0	.00916	0	0	0
2008	PrimBatt string-3voltage	0	.00916	0	0	0
2009	PrimBatt string-4voltage	0	.00916	0	0	0
2010	Shunt's control voltage 	0	.001526	0	0	0
2011	SecBatt Cell-7 voltage	0	.001221	0	0	0
2897	LCL1-M input cur umbilic	-18.45	.615	0	0	0
2898	LCL1-R input cur umbilic	-13.53	.615	0	0	0
2013	Monitr subunit input cur	0	.024	0	0	0
2014	Balanc subunit input cur	0	.024	0	0	0
2015	RX1 input current	0	.239	0	0	0
2016	RX2 input current	0	.241	0	0	0
2017	TX1 input current	0	.22	0	0	0
2018	TX2 input current	0	.22	0	0	0
2019	ADS input current	0	.591	0	0	0
2020	Landig Gear input cur	0	.221	0	0	0
2021	Flywheel input current	0	.551	0	0	0
2022	Flywheel RPM signal 	0	3.88	0	0	0
2023	2,5V ref volt multiplxd	0	.00122	0	0	0
2024	SecBatt Cell-7 str volt	0	.007329	0	0	0
2025	2,5V reference voltage	0	.00061	0	0	0
2026	Anchor input current	0	1.22	0	0	0
2027	SD2 input current	0	.00122	0	0	0
2028	PrimBatt Htr main cur	-.8	.042	0	0	0
2029	PrimBatt Htr redund cur	-.8	.042	0	0	0
2030	SecBatt Htr main current	-.7	.025	0	0	0
2031	SecBatt Htr redund cur	-.9	.025	0	0	0
2032	WarmComp Htr main cur	-3.6	.128	0	0	0
2033	WarmComp. Htr redund cur	-4.6	.127	0	0	0
2034	CONSERT input current	0	.214	0	0	0
2035	COSAC input current	0	.214	0	0	0
2036	PTOLEMY input current	0	.244	0	0	0
2037	CIVA/ROLIS input current	0	.24	0	0	0
2038	TMP Z-Ebox heater	-1401.918	.556	0	0	0
2039	TMP Flywheel heater	-1401.918	.556	0	0	0
2040	TMP Cosac GC heater	-1401.918	.556	0	0	0
2041	TMP Topplate heater	-1401.918	.556	0	0	0
2042	TMP Primary battery	-1401.918	.556	0	0	0
2043	TMP Secondary battery	-1401.918	.556	0	0	0
2044	TMP Z-Ebox	-1401.918	.556	0	0	0
2045	TMP Instr platform	-1401.918	.556	0	0	0
2046	TMP ADS gas tank	-1401.918	.556	0	0	0
2047	TMP ADS Thrust valve	-1401.918	.556	0	0	0
2048	TMP ADS electronics	-1401.918	.556	0	0	0
2049	TMP SD2 Ebox	-1401.918	.556	0	0	0
2050	TMP TXRX unit 1	-1401.918	.556	0	0	0
2051	TMP TXRX unit 2	-1401.918	.556	0	0	0
2052	TMP Consert	-1401.918	.556	0	0	0
2053	TMP Cosac MS EBox	-1401.918	.556	0	0	0
2054	TMP Baseplate	-1401.918	.556	0	0	0
2055	TMP Absorber 1	-1401.918	.556	0	0	0
2056	TMP Carousel	-1401.918	.556	0	0	0
2057	TMP Anchor 1	-1401.918	.556	0	0	0
2058	TMP Anchor 2	-1401.918	.556	0	0	0
2059	TMP TX ant baseplate	-1401.918	.556	0	0	0
2060	TMP press meas system	-1401.918	.556	0	0	0
2061	TMP Romap sensor	-1401.918	.556	0	0	0
2062	TMP Y-Ebox	-1401.918	.556	0	0	0
2063	TMP Mupus-DD	-1401.918	.556	0	0	0
2064	TMP Civa-P2	-1401.918	.556	0	0	0
2065	TMP Civa-P5	-1401.918	.556	0	0	0
2066	TMP Civa_m_vis	-1401.918	.556	0	0	0
2067	TMP Ptolemy	-1401.918	.556	0	0	0
2068	TMP Absorber 2	-1401.918	.556	0	0	0
2069	Tot heater current R	-1607.968	.788	0	0	0
2070	Act Setpoint Group A R	-1401.918	.556	0	0	0
2071	Act Setpoint Group B R	-1401.918	.556	0	0	0
2072	+5V (DIM)	0	.002	0	0	0
2073	-5V (DIM)	0	-.002	0	0	0
2074	+5V (CE)	0	.01	0	0	0
2075	-5V (CE)	0	-.01	0	0	0
2076	+12V (CE)	0	.01	0	0	0
2077	-12V (CE)	0	-.01	0	0	0
2078	+28V (CE)	0	.01	0	0	0
2079	+5V (C-DPU)	0	.002	0	0	0
2080	Total Dose (RADFET)	0	.002	0	0	0
2081	Current +5V (CE)	0	.5	0	0	0
2082	Current -5V (CE)	0	.05	0	0	0
2083	Current +12V (CE)	0	.25	0	0	0
2084	Current -12V (CE)	0	.05	0	0	0
2085	Current +28V (CE)	0	.025	0	0	0
2086	+5V (CE)	0	.01	0	0	0
2087	-5V (CE)	0	-.01	0	0	0
2088	Foot 1 Temperature 1	31.57	.0459	0	0	0
2089	Foot 1 Temperature 2	31.57	.0459	0	0	0
2090	Foot 2 Temperature 1	31.57	.0459	0	0	0
2091	Foot 2 Temperature 2	31.57	.0459	0	0	0
2092	Foot 3 Temperature 1	31.57	.0459	0	0	0
2093	Foot 3 Temperature 2	31.57	.0459	0	0	0
2094	3.3 V (FPGA)	0	.002	0	0	0
2095	+5V digital (PP)	0	.002	0	0	0
2096	CASSE Board Temperature	31.57	.0459	0	0	0
2097	TMP Z-Ebox heater	-1404.386	.557	0	0	0
2098	TMP Flywheel heater	-1404.386	.557	0	0	0
2099	TMP Cosac GC heater	-1404.386	.557	0	0	0
2100	TMP Topplate heater	-1404.386	.557	0	0	0
2101	TMP Primary battery	-1404.386	.557	0	0	0
2102	TMP Secondary battery	-1404.386	.557	0	0	0
2103	TMP Z-Ebox	-1404.386	.557	0	0	0
2104	TMP Instr platform	-1404.386	.557	0	0	0
2105	TMP ADS gas tank	-1404.386	.557	0	0	0
2106	TMP ADS Thrust valve	-1404.386	.557	0	0	0
2107	TMP ADS electronics	-1404.386	.557	0	0	0
2108	TMP SD2 Ebox	-1404.386	.557	0	0	0
2109	TMP TXRX unit 1	-1404.386	.557	0	0	0
2110	TMP TXRX unit 2	-1404.386	.557	0	0	0
2111	TMP Consert	-1404.386	.557	0	0	0
2112	TMP Cosac MS EBox	-1404.386	.557	0	0	0
2113	TMP Baseplate	-1404.386	.557	0	0	0
2114	TMP Absorber 1	-1404.386	.557	0	0	0
2115	TMP Carousel	-1404.386	.557	0	0	0
2116	TMP Anchor 1	-1404.386	.557	0	0	0
2117	TMP Anchor 2	-1404.386	.557	0	0	0
2118	TMP RX ant baseplate	-1404.386	.557	0	0	0
2119	TMP press meas system	-1404.386	.557	0	0	0
2120	TMP Romap hinge	-1404.386	.557	0	0	0
2121	TMP Y-Ebox	-1404.386	.557	0	0	0
2122	TMP Mupus-DD	-1404.386	.557	0	0	0
2123	TMP Civa-P1	-1404.386	.557	0	0	0
2124	TMP Civa-P4	-1404.386	.557	0	0	0
2125	TMP Civa_m_vis	-1404.386	.557	0	0	0
2126	TMP Ptolemy	-1404.386	.557	0	0	0
2127	TMP Absorber 2	-1404.386	.557	0	0	0
2128	Tot heater current M	-1609.74	.789	0	0	0
2129	Act Setpoint Group A M	-1404.386	.557	0	0	0
2130	Act Setpoint Group B M	-1404.386	.557	0	0	0
2131	ROLIS-D Tmp	-273.15	.0488	0	0	0
2132	CIVA-P1 Tmp	-50	.0122	0	0	0
2133	CIVA-P2 Tmp	-50	.0122	0	0	0
2134	CIVA-P3 Tmp	-50	.0122	0	0	0
2135	CIVA-P4 Tmp	-50	.0122	0	0	0
2136	CIVA-P5 Tmp	-50	.0122	0	0	0
2137	CIVA-P6 Tmp	-50	.0122	0	0	0
2138	CIVA-M/V Tmp	-50	.0122	0	0	0
2139	CIVA-M/V CCD Tmp	-50	.0122	0	0	0
2140	CIVA-M/I Tmp	-50	.0122	0	0	0
2141	CIVA-M/I IR detector Tmp	-50	.0122	0	0	0
2142	D+15V Voltage (RO-D)	0	.00215	0	0	0
2143	D-5V Voltage (RO-D)	0	.000732	0	0	0
2144	D+5.2V Voltage (RO-D)	0	.000732	0	0	0
2145	HKI+5.2V Current (IME)	0	.4395	0	0	0
2146	A+5V Voltage (RO-DPU)	0	.000743	0	0	0
2147	-12 V Supply Current	0	.0305	0	0	0
2148	-5 V Supply Current	0	.0305	0	0	0
2149	+28 V Supply Current	0	.265	0	0	0
2150	+12 V Supply Current	0	.153	0	0	0
2151	+5 V Supply Current	0	.305	0	0	0
2152	G1 Helium Pressure	0	26.04	0	0	0
2153	G2 Helium Pressure	0	60.1	0	0	0
2154	G3 Absolute Pressure	0	26.04	0	0	0
2155	G4 Helium Pressure	0	8.88	0	0	0
2156	G5 Differential Pressure	0	2.604	0	0	0
2157	AD590 Ref Junct Therm	-273	1.95	0	0	0
2158	Docking Stat Potentiomtr	0	.0508	0	0	0
2159	Nanotip Drive Current	0	.488	0	0	0
2160	Detector Bias	0	19.5	0	0	0
2161	5V monitor	0	.039	0	0	0
2162	28V monitor	0	.195	0	0	0
2163	Cur monitor on 5V rail	0	9.77	0	0	0
2164	Cur monitor on 28V rail	0	9.77	0	0	0
2165	RF calibration	0	.997	0	0	0
2166	DerivedParam DummyCal	0	1	0	0	0
589	Spect #1 Temperature	-20.294135	.033883675	0	0	0
590	Spect #2 Temperature	-20.796517	.033803149	0	0	0
591	Spect #3 Temperature	-19.694878	.03397076	0	0	0
592	Spect  #4 Temperature	-20.454973	.033849823	0	0	0
593	Spect  #5 Temperature	-21.386775	.033714199	0	0	0
594	Spect  #6 Temperature	-20.618666	.033866794	0	0	0
595	EU Temperature	-21.239717	.033746334	0	0	0
596	+5 EU Voltage	0	.00156477	0	0	0
597	+12 EU Voltage	0	.003555746	0	0	0
598	-12 EU Voltage	0	-.00570707	0	0	0
599	+3.3 EU Voltage	0	.000948542	0	0	0
600	+24 EU Voltage	0	.012184308	0	0	0
601	+5 Ana EU Voltage	0	.001586322	0	0	0
602	+5V EU Current	0	.0007632	0	0	0
603	+12V EU Current	0	.000227498	0	0	0
604	-12V EU Current	0	.0000268949	0	0	0
605	+24V EU Current	0	.000216568	0	0	0
606	+3.3V EU Current 	0	.0011616	0	0	0
607	+5V Ana EU Current	0	.00013607	0	0	0
608	USO TLM Heating Voltage	0	.001221001221	0	0	0
609	USO TLM RF Voltage	0	.001221001221	0	0	0
610	CTS-Ana-1 Voltage	0	.001525879	0	0	0
611	CTS-Ana-2 Voltage	0	.001525879	0	0	0
612	Cold-Load1 Temperature	-184.55597	.074412308	0	0	0
613	Cold-Load2 Temperature	-184.189303	.07487112	0	0	0
614	Warm-Load1 Temperature	-184.266816	.07334614	0	0	0
615	Optical Bench Temperature	-185.456063	.0740733	0	0	0
616	Telescope 1 Temperature	-185.141246	.0739253	0	0	0
617	Telescope 2 Temperature	-186.252966	.073047302	0	0	0
618	PLL Temperature	-187.30202	.073500419	0	0	0
619	IFP Det Temperature	-186.202738	.073558985	0	0	0
620	IFP Amp Temperature	-185.466487	.075016325	0	0	0
621	SMM LO Gunn Temperature	-186.980085	.073749861	0	0	0
622	MM LO Gunn Temperature	-185.492504	.07461183	0	0	0
623	Mirror Motor Temperature	-185.586274	.073966056	0	0	0
624	Sensor Elec Temperature	-185.623042	.074054605	0	0	0
625	Warm-Load2 Temperature	-184.265134	.073248693	0	0	0
626	+5V SBEU Voltage	0	.001556113	0	0	0
627	+12-1 SBEU Voltage	0	.00355208	0	0	0
628	+12-2 SBEU Voltage	0	.003557499	0	0	0
629	-12 SBEUVoltage	0	-.005803716	0	0	0
630	+5V SBEU Current 	0	.000333139	0	0	0
631	+12V-1 SBEU Current 	0	.000271659	0	0	0
632	+12V-2 SBEU  Current 	0	.000214251	0	0	0
633	-12V SBEU Current 	0	.0000467085	0	0	0
634	MM Gunn Current	0	.152587891	0	0	0
636	SMM-PLL-ERR Voltage	0	.00093155	0	0	0
637	FS1-ERR Voltage	0	.001220703	0	0	0
638	FS2-ERR Voltage	0	.001220703	0	0	0
639	FS3-ERR Voltage	0	.001220703	0	0	0
640	SMM-PLL Gunn Current	0	.0629488	0	0	0
644	MBUS VOLTS A, FM	.0479792537	.0087289882	0	0	0
645	MBUS VOLTS B, FM	.0102512569	.0087513291	0	0	0
647	MEA VOLTS A, FM	.0015616451	.0087228989	0	0	0
648	MEA VOLTS B, FM	.0021147441	.0087336756	0	0	0
650	CM B/A AUX SUPP VOLTS A, FM	.7175583039	.0046386926	0	0	0
651	CM B/A AUX SUPP VOLTS B, FM	1.6719190283	.0042995951	0	0	0
652	ARRAY O/C VOLTS(A), FM	-.0000311968	.0024416513	0	0	0
654	ARRAY S/C CURR(LO)(A)-A, FM	.0000665273	.0000381485	0	0	0
655	ARRAY S/C CURR(LO)(A)-B, FM	.000004927	.0000381704	0	0	0
657	ARRAY S/C CURR(HI)(A)-A, FM	-.0000919477	.0003855139	0	0	0
658	ARRAY S/C CURR(HI)(A)-B, FM	-.0001832354	.0003847622	0	0	0
659	PL PDU CURR, FM	-.3958079809	.0096850331	0	0	0
660	SS PDU CURR, FM	-.3703391051	.0096619307	0	0	0
2332	CM AUX CURR A, FM	-.0004698714	.0000239452	0	0	0
2333	CM AUX CURR B, FM	-.0001621577	.0000235966	0	0	0
664	BATT 1 CH CURR, FM	-.0766880514	.0027479284	0	0	0
667	BATT 1 DCH CURR, FM	-.1972407673	.0050135553	0	0	0
668	BATT 1 VOLTS, FM	.0023548291	.0073521422	0	0	0
